playlist_id,track_ids
3090311,43529 94738 57501 50587 45167 
2902628,43529 94738 57501 50587 45167 
10021300,43529 94738 57501 50587 45167 
658471,43529 94738 57501 50587 45167 
3312850,43529 94738 57501 50587 45167 
2958441,43529 94738 57501 50587 45167 
6979584,43529 94738 57501 50587 45167 
7633839,43529 94738 57501 50587 45167 
5253149,43529 94738 57501 50587 45167 
4849059,43529 94738 57501 50587 45167 
757267,43529 94738 57501 50587 45167 
49457,43529 94738 57501 50587 45167 
4495573,43529 94738 57501 50587 45167 
3211523,43529 94738 57501 50587 45167 
5657950,43529 94738 57501 50587 45167 
5897972,43529 94738 57501 50587 45167 
11239053,43529 94738 57501 50587 45167 
10861314,43529 94738 57501 50587 45167 
2995117,43529 94738 57501 50587 45167 
7171398,43529 94738 57501 50587 45167 
6644421,43529 94738 57501 50587 45167 
10619356,43529 94738 57501 50587 45167 
7916652,43529 94738 57501 50587 45167 
7234898,43529 94738 57501 50587 45167 
6529396,43529 94738 57501 50587 45167 
11567668,43529 94738 57501 50587 45167 
5761137,43529 94738 57501 50587 45167 
14097,43529 94738 57501 50587 45167 
24088,43529 94738 57501 50587 45167 
4196311,43529 94738 57501 50587 45167 
6643475,43529 94738 57501 50587 45167 
5112028,43529 94738 57501 50587 45167 
3262592,43529 94738 57501 50587 45167 
7432632,43529 94738 57501 50587 45167 
8945781,43529 94738 57501 50587 45167 
7534223,43529 94738 57501 50587 45167 
10636234,43529 94738 57501 50587 45167 
2234594,43529 94738 57501 50587 45167 
3371402,43529 94738 57501 50587 45167 
10760989,43529 94738 57501 50587 45167 
8207357,43529 94738 57501 50587 45167 
4982151,43529 94738 57501 50587 45167 
6760191,43529 94738 57501 50587 45167 
574987,43529 94738 57501 50587 45167 
11125981,43529 94738 57501 50587 45167 
5086277,43529 94738 57501 50587 45167 
10953600,43529 94738 57501 50587 45167 
5359285,43529 94738 57501 50587 45167 
4308838,43529 94738 57501 50587 45167 
7602635,43529 94738 57501 50587 45167 
8861247,43529 94738 57501 50587 45167 
10293973,43529 94738 57501 50587 45167 
2277883,43529 94738 57501 50587 45167 
8467732,43529 94738 57501 50587 45167 
11285763,43529 94738 57501 50587 45167 
2949573,43529 94738 57501 50587 45167 
4552016,43529 94738 57501 50587 45167 
5497745,43529 94738 57501 50587 45167 
5319123,43529 94738 57501 50587 45167 
10255968,43529 94738 57501 50587 45167 
8025670,43529 94738 57501 50587 45167 
7528384,43529 94738 57501 50587 45167 
6096521,43529 94738 57501 50587 45167 
5073956,43529 94738 57501 50587 45167 
6264193,43529 94738 57501 50587 45167 
10447820,43529 94738 57501 50587 45167 
4888075,43529 94738 57501 50587 45167 
6106692,43529 94738 57501 50587 45167 
10913081,43529 94738 57501 50587 45167 
4285592,43529 94738 57501 50587 45167 
3086419,43529 94738 57501 50587 45167 
10870348,43529 94738 57501 50587 45167 
3142673,43529 94738 57501 50587 45167 
7102572,43529 94738 57501 50587 45167 
11025226,43529 94738 57501 50587 45167 
75157,43529 94738 57501 50587 45167 
1165266,43529 94738 57501 50587 45167 
4855116,43529 94738 57501 50587 45167 
10019455,43529 94738 57501 50587 45167 
5625269,43529 94738 57501 50587 45167 
7377117,43529 94738 57501 50587 45167 
5403070,43529 94738 57501 50587 45167 
5050320,43529 94738 57501 50587 45167 
3149940,43529 94738 57501 50587 45167 
7541773,43529 94738 57501 50587 45167 
2797431,43529 94738 57501 50587 45167 
11521292,43529 94738 57501 50587 45167 
76983,43529 94738 57501 50587 45167 
10280489,43529 94738 57501 50587 45167 
10863968,43529 94738 57501 50587 45167 
5324374,43529 94738 57501 50587 45167 
8958900,43529 94738 57501 50587 45167 
3504908,43529 94738 57501 50587 45167 
4205949,43529 94738 57501 50587 45167 
150880,43529 94738 57501 50587 45167 
10903495,43529 94738 57501 50587 45167 
11182587,43529 94738 57501 50587 45167 
11302659,43529 94738 57501 50587 45167 
10298177,43529 94738 57501 50587 45167 
105214,43529 94738 57501 50587 45167 
4719113,43529 94738 57501 50587 45167 
738598,43529 94738 57501 50587 45167 
10126733,43529 94738 57501 50587 45167 
3140831,43529 94738 57501 50587 45167 
238751,43529 94738 57501 50587 45167 
3793858,43529 94738 57501 50587 45167 
6528390,43529 94738 57501 50587 45167 
6867129,43529 94738 57501 50587 45167 
1710429,43529 94738 57501 50587 45167 
6076980,43529 94738 57501 50587 45167 
260567,43529 94738 57501 50587 45167 
5220159,43529 94738 57501 50587 45167 
10327021,43529 94738 57501 50587 45167 
7541236,43529 94738 57501 50587 45167 
8633542,43529 94738 57501 50587 45167 
3632326,43529 94738 57501 50587 45167 
6360747,43529 94738 57501 50587 45167 
8655949,43529 94738 57501 50587 45167 
2962399,43529 94738 57501 50587 45167 
11473979,43529 94738 57501 50587 45167 
118729,43529 94738 57501 50587 45167 
10048806,43529 94738 57501 50587 45167 
82848,43529 94738 57501 50587 45167 
5451048,43529 94738 57501 50587 45167 
10141252,43529 94738 57501 50587 45167 
6041171,43529 94738 57501 50587 45167 
4033938,43529 94738 57501 50587 45167 
2853985,43529 94738 57501 50587 45167 
4997928,43529 94738 57501 50587 45167 
3163279,43529 94738 57501 50587 45167 
1105398,43529 94738 57501 50587 45167 
7872998,43529 94738 57501 50587 45167 
11524456,43529 94738 57501 50587 45167 
2831641,43529 94738 57501 50587 45167 
4314207,43529 94738 57501 50587 45167 
3397295,43529 94738 57501 50587 45167 
5929441,43529 94738 57501 50587 45167 
11198477,43529 94738 57501 50587 45167 
3130049,43529 94738 57501 50587 45167 
11647265,43529 94738 57501 50587 45167 
8529285,43529 94738 57501 50587 45167 
624675,43529 94738 57501 50587 45167 
8378286,43529 94738 57501 50587 45167 
3592179,43529 94738 57501 50587 45167 
4844876,43529 94738 57501 50587 45167 
11526744,43529 94738 57501 50587 45167 
3789626,43529 94738 57501 50587 45167 
4541462,43529 94738 57501 50587 45167 
7946633,43529 94738 57501 50587 45167 
5744654,43529 94738 57501 50587 45167 
10282989,43529 94738 57501 50587 45167 
7541992,43529 94738 57501 50587 45167 
4213603,43529 94738 57501 50587 45167 
4196060,43529 94738 57501 50587 45167 
8491899,43529 94738 57501 50587 45167 
11555084,43529 94738 57501 50587 45167 
6608331,43529 94738 57501 50587 45167 
10988448,43529 94738 57501 50587 45167 
3860508,43529 94738 57501 50587 45167 
5183885,43529 94738 57501 50587 45167 
11630280,43529 94738 57501 50587 45167 
7488433,43529 94738 57501 50587 45167 
5965663,43529 94738 57501 50587 45167 
7258255,43529 94738 57501 50587 45167 
7177210,43529 94738 57501 50587 45167 
112076,43529 94738 57501 50587 45167 
11673636,43529 94738 57501 50587 45167 
4770625,43529 94738 57501 50587 45167 
6586989,43529 94738 57501 50587 45167 
11463822,43529 94738 57501 50587 45167 
6281367,43529 94738 57501 50587 45167 
4018887,43529 94738 57501 50587 45167 
10780983,43529 94738 57501 50587 45167 
488615,43529 94738 57501 50587 45167 
8940358,43529 94738 57501 50587 45167 
7987969,43529 94738 57501 50587 45167 
11107224,43529 94738 57501 50587 45167 
6545272,43529 94738 57501 50587 45167 
4040095,43529 94738 57501 50587 45167 
6437457,43529 94738 57501 50587 45167 
10752865,43529 94738 57501 50587 45167 
2170603,43529 94738 57501 50587 45167 
7110042,43529 94738 57501 50587 45167 
11527966,43529 94738 57501 50587 45167 
10433608,43529 94738 57501 50587 45167 
10608920,43529 94738 57501 50587 45167 
10686135,43529 94738 57501 50587 45167 
7898387,43529 94738 57501 50587 45167 
6258898,43529 94738 57501 50587 45167 
7541586,43529 94738 57501 50587 45167 
7834463,43529 94738 57501 50587 45167 
10579828,43529 94738 57501 50587 45167 
4888006,43529 94738 57501 50587 45167 
8560721,43529 94738 57501 50587 45167 
10938219,43529 94738 57501 50587 45167 
8232448,43529 94738 57501 50587 45167 
409259,43529 94738 57501 50587 45167 
5320655,43529 94738 57501 50587 45167 
4879991,43529 94738 57501 50587 45167 
6119280,43529 94738 57501 50587 45167 
2047216,43529 94738 57501 50587 45167 
8697983,43529 94738 57501 50587 45167 
1101060,43529 94738 57501 50587 45167 
11275403,43529 94738 57501 50587 45167 
10060528,43529 94738 57501 50587 45167 
10016656,43529 94738 57501 50587 45167 
4956736,43529 94738 57501 50587 45167 
7541620,43529 94738 57501 50587 45167 
6180567,43529 94738 57501 50587 45167 
489030,43529 94738 57501 50587 45167 
3199969,43529 94738 57501 50587 45167 
11682448,43529 94738 57501 50587 45167 
7818446,43529 94738 57501 50587 45167 
6526277,43529 94738 57501 50587 45167 
5179416,43529 94738 57501 50587 45167 
5161798,43529 94738 57501 50587 45167 
10779557,43529 94738 57501 50587 45167 
5523577,43529 94738 57501 50587 45167 
7237219,43529 94738 57501 50587 45167 
8555997,43529 94738 57501 50587 45167 
165432,43529 94738 57501 50587 45167 
10138684,43529 94738 57501 50587 45167 
8635653,43529 94738 57501 50587 45167 
6377728,43529 94738 57501 50587 45167 
7509187,43529 94738 57501 50587 45167 
10225412,43529 94738 57501 50587 45167 
6984107,43529 94738 57501 50587 45167 
8932321,43529 94738 57501 50587 45167 
7684786,43529 94738 57501 50587 45167 
7396045,43529 94738 57501 50587 45167 
5226809,43529 94738 57501 50587 45167 
6782267,43529 94738 57501 50587 45167 
8357737,43529 94738 57501 50587 45167 
5906450,43529 94738 57501 50587 45167 
8407136,43529 94738 57501 50587 45167 
3760133,43529 94738 57501 50587 45167 
10701486,43529 94738 57501 50587 45167 
7541924,43529 94738 57501 50587 45167 
10125830,43529 94738 57501 50587 45167 
6565499,43529 94738 57501 50587 45167 
5739002,43529 94738 57501 50587 45167 
7551221,43529 94738 57501 50587 45167 
11512416,43529 94738 57501 50587 45167 
10692836,43529 94738 57501 50587 45167 
8679406,43529 94738 57501 50587 45167 
5974950,43529 94738 57501 50587 45167 
11505598,43529 94738 57501 50587 45167 
167056,43529 94738 57501 50587 45167 
8076051,43529 94738 57501 50587 45167 
6674964,43529 94738 57501 50587 45167 
3729028,43529 94738 57501 50587 45167 
11354265,43529 94738 57501 50587 45167 
373793,43529 94738 57501 50587 45167 
10129587,43529 94738 57501 50587 45167 
5682741,43529 94738 57501 50587 45167 
