playlist_id,track_ids
45962,374546 76714 302309 506106 1232683 
47075,1163693 170620 1015043 1209724 1198214 
49457,1259735 1232683 325697 133813 951544 
49552,681310 345139 1298760 329567 1117738 
50749,500747 158817 1162873 476979 892709 
51884,253726 906056 476526 918020 394838 
52770,908650 99019 1105462 60159 176904 
53201,1070644 1077108 1260637 1075574 1197006 
53329,464405 585013 798895 139116 460353 
53494,652164 1003309 687186 343091 1096490 
53716,268969 868625 1056612 1210605 874503 
54203,687895 327029 1291180 612195 833190 
54519,387935 427808 1155434 429723 1038082 
54559,938460 587279 967786 1080646 1068994 
56286,852568 853562 1224305 1099228 4184 
56379,1158276 1153536 907345 496113 1260168 
57288,839158 290845 1199888 205668 326174 
58156,226294 392786 643845 1076904 1250041 
58199,1153394 1089100 603415 654647 1088134 
59501,87464 374459 489603 303474 181363 
59782,1125088 550215 338848 82266 899725 
59844,254504 1068271 1137807 1080326 862859 
60790,99019 583247 845472 678305 331761 
61051,1232683 723071 325697 1259735 425486 
61627,335213 817247 681266 818601 1228357 
62002,152837 674981 1043236 1070516 842638 
62133,1054050 1094492 442847 392562 944759 
63512,621873 727895 719712 559916 501915 
63840,281975 452191 1210570 1148049 414633 
64458,426797 906365 888524 455645 941054 
64742,224022 98499 945367 436523 1262925 
64946,681001 428698 347424 920338 425227 
65078,163155 1068496 20119 805527 136883 
65535,594721 505857 648746 64247 1230259 
67149,1109700 819098 177188 351477 885477 
67850,98508 88566 204780 680717 723729 
68290,109414 564227 98499 63323 1262925 
68356,166202 810085 470306 139338 623384 
68491,366355 1210695 440797 421324 882953 
68680,110872 539179 677612 1089101 1246447 
68692,199071 1173093 163235 1284967 159939 
69141,1096856 149472 676366 1117784 1075390 
70468,830237 94181 4163 567926 952619 
70547,500900 406741 192300 89076 417553 
70966,371992 1082435 843676 657804 904083 
71636,109414 564227 327480 727771 574572 
72286,571599 1212765 633984 1133922 852824 
72489,1026065 221642 311868 338586 52814 
72826,22825 861835 322872 522666 1184783 
73620,1253635 1166060 421890 430045 394751 
74942,661198 897771 326174 621364 483964 
75157,443332 274797 908955 1234179 417745 
76557,368680 226504 143491 515278 1039248 
76983,1053320 562846 208110 819098 1276090 
77604,99019 1277634 160373 268860 583247 
78538,452116 593698 1040911 163446 932946 
79598,1232784 193143 1104189 943894 652785 
82837,668033 1078427 364749 1093029 330867 
82847,867617 305498 989534 1209722 727442 
82848,269450 243616 583373 1038496 209262 
82849,417381 671614 906355 935698 485129 
83866,906365 426797 881232 170686 671858 
85451,1163828 249655 395294 956055 810883 
85624,556147 910633 1282715 429254 996843 
88181,1230662 1207583 461844 509814 535536 
91566,281220 814723 850475 626316 873590 
92044,172640 1062562 1268269 844807 416599 
94534,601359 1283606 867398 558694 500788 
95067,166077 631256 667483 1039294 723071 
95221,159941 1003393 1174646 812458 353155 
95397,465554 1261182 295969 847919 526201 
96538,198600 417545 192298 947635 191094 
97534,567669 301906 1056303 135640 81800 
97569,329506 683239 1095238 81939 406531 
97736,315380 1079502 891244 360140 414704 
99608,498941 851293 228890 583835 1202365 
100056,1109700 562846 1276090 819098 292356 
100965,601905 519868 579349 892850 162495 
101090,271803 276263 357791 1229614 546173 
101564,945998 1186625 75419 548342 1245534 
102431,908408 411295 543199 1233336 621896 
104213,808626 370313 163219 1064255 270393 
105214,1210630 911116 144278 170099 1226815 
106015,477512 1239611 196211 547182 1073547 
108413,199108 685746 151350 626052 1045057 
109094,1153394 354294 1233131 603415 1089100 
110156,290954 522324 89107 619716 564310 
110983,266805 346041 341426 1065933 425782 
112076,1133976 440487 509857 1234253 695624 
112416,450061 1124038 427003 435260 465123 
112679,1258007 246848 1210836 396634 624710 
113209,330928 414491 404600 3398 358126 
114174,162326 1161805 908379 425686 634204 
116082,180347 1275169 1099563 511988 12345 
116858,966884 119064 375373 864191 511327 
117250,867231 1169790 655526 47530 209069 
118729,556968 372338 724972 899154 583182 
119432,1186276 925849 652165 1099667 965405 
119645,1269244 676133 475536 1122509 446523 
121143,829885 1121218 557421 1207099 1082816 
122158,170168 849827 485535 636979 856559 
122539,100130 98846 811369 395431 968799 
122952,1049821 1122974 1040777 611017 854099 
123909,491136 149825 148945 368598 920434 
124371,829885 202091 1121218 233657 1082816 
124650,461881 889559 15237 1083580 231817 
124791,1258746 61650 562846 671858 727880 
124864,1064372 882375 387893 825639 184724 
124865,897323 941372 202748 655293 493828 
128537,1258459 1197134 488110 76714 665362 
130313,1104313 366306 1232363 305875 159505 
130367,522723 356435 706607 89202 768313 
130817,730771 194443 1105526 830606 271312 
132564,184181 726398 882307 659547 191256 
135120,1191092 1136419 1066735 143817 626214 
135891,854101 323345 605218 1229381 1111911 
138225,429704 186136 436580 1162894 144618 
138298,797396 1276078 634839 345895 634424 
139145,472054 844632 1088952 1202207 910604 
139699,398889 1202520 622370 206300 1070191 
140546,1077799 950999 477727 878770 273507 
141363,1156380 136589 73922 1292301 517366 
144123,1293124 429695 429731 681273 881485 
144767,224685 50889 1298957 634839 1191131 
145345,1202105 938435 429318 535704 1128475 
146349,938477 443217 366355 1255650 82266 
147491,908408 1233336 621896 343135 609572 
147811,71308 295529 222644 82519 680123 
149885,287294 817159 724985 947665 217053 
150350,204567 1109700 208110 562846 1053320 
150880,284453 462804 193897 192655 1213394 
151136,290854 585322 910107 331450 652789 
151662,802696 392562 627827 194612 1218226 
151951,892661 355208 503518 667962 1155114 
153446,89120 695141 594988 1277823 495013 
154625,368684 442431 295219 282667 662388 
155151,1118376 673276 210815 1234064 1044951 
155331,155814 1291907 199117 1298895 166061 
157489,1079424 1223506 1207097 270256 853887 
157842,1084884 197469 146628 1076533 874368 
158929,1295531 1277788 1082967 306996 1258459 
160277,290541 704976 1221743 968599 1257230 
162239,450014 655328 1030001 1165183 522660 
162342,867252 402689 56550 437098 105000 
163781,355208 892661 487352 503518 961119 
164157,250708 942418 1095040 162702 297684 
165078,146495 826490 409077 494966 895294 
165432,279660 512699 677443 867892 1203042 
165862,233354 465546 99754 392470 1039331 
166241,316926 97182 374546 665362 76714 
166399,767305 47331 1123936 1057131 895464 
167056,226562 463507 206463 871807 415753 
168916,406095 724681 97303 488259 1084490 
169102,904802 727990 1293892 1209727 714638 
170514,655556 445687 1234064 12626 1246615 
172740,892651 162622 957906 346446 903952 
173607,380706 518807 660853 877107 1234083 
177357,655440 1136035 1195535 285300 260172 
181604,1018554 527773 1255934 331211 294225 
182221,337195 718310 156503 341202 592548 
184368,852695 139725 1029953 73838 414674 
184872,254273 947999 1070378 355208 892661 
185535,919410 1080937 382407 408042 164924 
187713,258317 521468 162723 1075574 99789 
188080,938470 1082409 1191098 655285 303505 
189246,651522 1030841 1085936 49947 485988 
189313,1024893 355223 301913 223860 808343 
189602,580133 591403 843938 505271 1100097 
190076,1100046 1261909 1133392 552928 984458 
192813,1174646 616346 658167 956523 821557 
196438,1228874 443877 1103387 669651 543920 
197620,338624 397495 509369 98992 1202245 
199964,767305 892726 1123936 47331 118976 
200629,1139120 136602 136891 425259 15016 
202388,1232683 325697 1259735 661198 133813 
202938,1109700 1053320 1276090 351477 885477 
203079,852818 363440 1070156 1038018 165396 
203090,1100046 696707 581634 945818 1066956 
205956,450497 1229579 938153 836176 280515 
207399,284453 583436 664603 489846 193897 
207981,342837 430045 562816 999605 569697 
208567,42654 1082742 612720 417531 142521 
208633,368684 608780 1239898 667186 442431 
210507,1270752 338637 234493 88580 188484 
216359,873543 611216 431336 1295531 1277788 
217711,412544 719391 543981 409628 159412 
218485,426230 1155126 1197994 448794 379722 
219022,180250 131052 1052655 1126092 140418 
219113,419211 874506 400836 721934 557019 
220447,250729 852568 184184 653761 1228874 
221395,1206874 634598 558601 402685 810877 
228589,184184 440154 1275127 270469 962943 
229499,158020 497256 1234317 956936 350350 
232716,466747 429731 1046550 359949 165243 
236112,19130 159942 564249 1068318 427676 
236377,1232987 85063 1075159 1219397 1092360 
237497,678305 1156670 493828 654047 698735 
237976,327359 162556 1076240 556552 1111681 
238316,1095065 910636 351023 879579 87343 
238447,378635 157521 97270 163886 428723 
238751,962857 840086 1035613 529334 1199084 
241061,1210739 1154954 1121295 1165540 962175 
241275,1202202 526025 900527 58119 724981 
243892,75125 115746 1108779 533236 283309 
243896,1221289 306828 155083 1075400 137875 
247462,463859 938470 424554 193751 867616 
248740,685074 869170 863871 623417 1198078 
249649,1202159 677055 1218578 100142 1291869 
250111,52663 1236205 374693 43827 245733 
253321,712283 727701 1273556 1134270 925925 
260166,1229663 517368 462132 1096856 1082699 
260311,593316 693228 1292607 180485 1031990 
260563,133399 410287 414294 961818 608357 
260567,300746 395518 494915 274541 202688 
261823,440386 487184 826501 125738 410733 
262763,87837 671472 338604 349493 216987 
264523,892850 1297675 574439 1242684 274943 
266293,1122306 364627 1210655 624059 242181 
266754,113137 943084 374693 904023 492379 
267066,4120 157460 429656 190211 1250890 
270404,1235381 466741 42665 288460 340906 
271560,820283 942037 699547 1195554 647558 
273079,454303 299234 820578 403379 463191 
273673,101639 654050 476911 8853 1106954 
283798,338575 712340 433659 852733 485533 
286303,1110842 519906 405891 1202204 655294 
290240,513828 443078 449509 346496 474996 
292537,1214841 1205576 543730 71486 912172 
297021,354170 194409 279666 1076618 280616 
298999,625047 520634 412853 330527 414276 
299208,1156139 151391 162027 305374 1291862 
302769,373252 1074382 1204865 641707 792569 
304021,155808 1241675 844713 52959 687240 
304400,502943 606687 209162 658056 77176 
305778,147696 1122306 1068638 364627 588186 
307419,968061 341397 1177874 820600 1277606 
307634,1076537 654083 374526 731455 348077 
309519,1258739 98485 871783 626145 714226 
310668,418344 443370 1068382 1076551 271338 
313391,1074524 289246 727251 1277855 677443 
313489,250729 1259735 184184 325697 1202207 
317910,497483 146628 84525 1235945 619000 
318126,577212 230538 894789 97235 1173825 
319926,1245820 208154 496893 353226 505921 
320761,117387 1111833 135928 677265 229264 
322444,1258343 180485 1071705 1036062 257961 
328765,73837 355223 1024893 223860 316114 
331513,1056030 345956 594948 851440 224385 
332080,657804 587637 1043185 242047 1150013 
333970,717926 570857 275754 686274 405892 
336183,811136 445804 360508 944531 234661 
336322,99029 1077583 906342 918071 1155184 
338956,1126095 454236 662991 1292123 675185 
340648,438851 201471 891641 322884 1139169 
341415,1266383 232960 871320 109092 159449 
341899,879297 281031 472737 800450 442899 
344077,1253647 1032813 356659 198586 730778 
345253,547175 274764 1078373 719225 488475 
347294,353225 1071614 68366 45092 133262 
348282,634113 715364 1200646 63699 434358 
348982,166077 631256 1039294 163686 1204166 
356460,425441 79352 1197154 186196 918135 
362078,1205334 1258149 626054 518790 224419 
364533,719397 469467 1134583 856062 878100 
366786,357809 65996 1257888 852977 666683 
369306,170770 660988 867904 867994 1179359 
371058,1068476 135620 71302 1045148 409945 
371277,366355 1255650 671858 723444 421324 
371872,1035613 840086 491277 1199084 1121132 
373793,284320 1225507 454236 1082699 462132 
376771,1056030 232934 905691 1137381 345956 
377366,254273 1070378 60285 892661 503518 
380162,430321 822538 60755 199815 500233 
380303,1083397 58158 908354 201977 917938 
381957,126123 1253209 63096 623870 15320 
382101,1155934 889329 315335 98523 161704 
387573,1088952 504600 409817 281406 258813 
392700,656735 834527 792891 143826 354654 
396070,395435 1144934 532803 1198078 710207 
397080,20955 732993 702700 87580 117920 
399273,1210677 1229746 315331 222770 164186 
404080,698873 482539 1036669 115740 148959 
404416,1235440 1187609 1229845 1075400 1262971 
404507,110430 1275991 311105 527773 453003 
406584,506281 496113 992186 551965 647074 
407531,1095065 351023 409093 716319 438342 
409259,406134 887974 76647 55658 70830 
409816,150201 1166060 1253635 430045 353225 
411455,1160158 1195684 1172541 500057 134301 
413231,1232683 1259735 325697 254401 951544 
416529,1282406 384893 1035273 384929 1289952 
418138,647641 142854 147219 1197199 933934 
419621,1097079 338887 371841 425486 152911 
429310,459279 450780 107380 686327 417553 
429628,1010557 715643 445693 74695 859838 
429711,594721 292694 64247 1230259 648746 
432063,417381 99674 906355 485129 1122300 
434989,938162 711371 134880 1282449 170691 
435860,710194 696219 351053 567903 965127 
436330,81890 1234064 319613 426485 164165 
439150,478473 143863 1283130 105108 578291 
439580,325697 133813 93762 254401 951544 
442908,856848 813563 585327 84830 1185873 
443021,275198 935718 674217 734579 396232 
448955,459239 452044 1070567 246648 163486 
451594,325697 1232683 1259735 133813 254401 
455192,959826 1193560 680969 1294221 956930 
455709,900538 1169790 47530 156113 275754 
457023,1181160 1096613 279779 1242560 394228 
457843,854999 946783 1075074 679664 933579 
458347,1010686 301240 729197 449327 1285911 
459017,1110920 418936 506100 542537 1028572 
461868,392562 554449 285246 622171 276345 
463688,789427 69665 683239 815136 875156 
465698,208110 1109700 1053320 819098 177188 
465731,1195905 1070446 806487 1071758 260494 
466352,1181210 1265308 724841 967786 1080646 
471112,847874 824309 700106 1210817 726841 
472091,451336 1121161 283305 156938 341547 
472200,497456 192683 557074 99374 1188530 
474151,1298978 429114 245386 268388 1020701 
475881,1049821 854099 714056 611017 440380 
487691,1044972 1042390 104652 73166 1125141 
488615,443362 676837 817257 890371 414795 
489030,1003393 157469 1255657 573039 1069085 
491721,370081 1084325 820223 405958 814820 
491966,496113 506281 551965 287231 903946 
493096,137861 99000 680220 445804 501246 
493241,612191 1078384 4714 395882 885473 
493524,880099 678775 793000 938422 2943 
495127,1200845 141337 1034253 918106 963099 
498129,326174 661198 1225615 953452 341448 
501664,905691 844976 110338 830649 686608 
515982,523139 497498 117387 654050 908731 
516745,954066 629190 63128 906056 61809 
517922,82553 889371 224124 1033296 910293 
522711,886348 814787 955431 1287053 504475 
525882,1109700 204567 562846 208110 1252548 
527104,822788 950492 498709 151381 813309 
530048,427086 257452 163492 497136 427233 
530978,190211 193320 1112498 689331 872894 
534560,376013 369819 496847 650048 962291 
538012,715549 1258440 75602 525909 1132680 
539471,1208032 1126809 224375 119041 961475 
539757,710194 93304 1197462 139197 525927 
542397,1082779 321483 220935 696706 282667 
542609,234606 548465 170789 727507 911549 
543675,816047 919033 1231876 373224 155444 
546111,295344 839158 1079523 1082435 1245811 
548266,1122974 1046550 552707 1203085 290688 
548782,657666 817247 163193 414379 707947 
549767,892661 355208 60285 254273 1155114 
549996,1075935 190302 891961 1043794 646455 
551237,1282716 898768 1103690 1175121 135125 
552100,875528 134353 830598 406076 969969 
553954,882374 634157 1257170 1083601 571352 
554048,398889 1202520 706607 89202 768313 
554529,964424 543730 517390 1028767 192584 
560299,346508 862934 724642 837006 715143 
562489,813346 1097177 233176 684554 163074 
566005,531697 76347 855296 210658 331521 
566895,473890 1239611 196211 1291489 1073547 
568387,844976 119306 88580 1155454 535504 
569396,449460 689528 1204818 391936 482352 
570232,1174423 522274 303532 1158410 177146 
574175,827574 686203 939496 1056292 82266 
574987,962857 285300 491277 529334 704895 
577464,335213 892651 346446 715143 162622 
578682,1229747 1031574 1175495 139131 1137625 
578849,186091 185665 537825 1081666 441305 
583765,892651 957906 253286 346446 622492 
585045,810085 373267 347403 437130 1078449 
585190,164165 846972 1234064 81890 293136 
587793,479830 1250592 959835 1136513 1199584 
595336,171415 1252964 230695 1166833 191310 
595999,170339 1294221 903773 290919 675002 
597917,732979 159966 370288 410422 94042 
604314,955926 824198 295785 658165 844728 
606707,69650 2912 174098 48802 60264 
609014,724985 346008 874495 652157 459618 
609867,254273 123173 1070378 1190113 355208 
616631,1119974 396414 14751 676087 1291198 
616723,320915 316045 435265 170797 545130 
619885,1245555 412280 460739 447519 731189 
620237,1074146 615788 107353 497719 274470 
621009,1247653 287206 661665 444491 288074 
621231,130965 25116 1298308 20955 1277822 
621928,639547 966320 259363 434775 416948 
624675,844632 281406 160001 1088952 836873 
626094,640788 727771 519915 166062 136086 
626694,627930 704253 306844 8821 8903 
629258,188299 139543 672420 280481 91895 
635359,280986 939509 500788 558694 1220579 
637238,1224443 817159 1193579 269126 179400 
640563,409093 1109352 357216 294862 1123543 
642791,951537 965702 160353 337195 718310 
644838,192011 1219118 656735 1246249 315277 
646018,204723 1283470 54448 1142250 329580 
648405,1173128 210658 164921 855296 941372 
656053,397095 123186 236710 815067 1058918 
656290,463859 1191098 498941 583835 194443 
656408,1262137 60050 58096 402567 683851 
656539,19130 287395 885453 427676 449785 
658471,1132393 639772 699239 274865 932502 
660513,1258459 665362 1197134 76714 958213 
662010,494952 846390 356633 708931 607816 
662093,661804 856827 168234 888567 1190455 
666700,1186276 1121319 230594 497775 1110817 
667338,620016 270137 267193 499468 325697 
667771,1058926 285306 170620 531624 709175 
669024,724282 908736 394154 1277703 353219 
670473,1254033 855296 210658 164921 1201893 
677539,1085051 203642 223970 1150188 1230081 
678422,357764 809987 335105 396216 148282 
680495,719739 709883 1100037 454403 134586 
688585,676847 620016 474886 799924 1231077 
694074,881115 1193268 1111681 556552 194585 
695481,509973 582943 892666 692702 389921 
696424,967395 1210801 335804 1186620 1221048 
701456,451300 403443 414784 1114130 235392 
707579,50889 234596 1243018 875158 627610 
708441,1095065 351023 956382 1210388 1095145 
710678,2924 855216 1169162 274475 421704 
712517,94010 966320 259363 532803 1200646 
713681,193867 1251442 429062 283969 903263 
716422,468841 1257230 416397 1221743 290541 
717268,194498 900260 1212794 874500 1085901 
717995,685833 583533 132474 269176 846951 
718108,50889 234596 627610 1137376 88474 
720100,471274 305335 279781 73040 425383 
722772,648554 683769 85826 948198 1102462 
723804,1276078 1228480 797396 518468 341547 
730318,245136 323282 373676 247753 1038153 
731535,1197134 374546 1102421 665362 1218219 
732348,656622 443972 189773 1210988 1201071 
737187,231641 1213714 866698 199148 93812 
737497,827566 856975 1074412 844815 1225619 
738598,416373 267317 358442 454403 644571 
738671,166392 587215 1104400 273386 637209 
743329,811137 392090 1133866 275198 674217 
744465,343922 1041972 833339 944746 1121308 
745171,1225646 73817 43833 663608 608795 
753661,623302 478553 411523 1095145 1210388 
757267,1155126 464443 496053 1197994 448794 
760237,990532 360530 629047 911274 482185 
765762,950397 797642 478197 70430 311618 
775509,353194 611150 94274 608707 1153623 
777486,73817 138815 824737 1072395 616677 
781138,1205774 406089 1251921 371589 548342 
783410,908584 724680 222818 186773 575805 
790086,186196 79352 193088 918135 192011 
790728,800425 517902 1155126 824721 836268 
792324,22297 250186 359994 353174 467184 
802241,110212 463859 1191098 1197462 63323 
802688,686465 1059730 371992 1026080 389926 
804528,1141276 822419 546772 680781 343956 
804948,1219034 478467 1071673 969161 139338 
812618,676092 616966 887997 133803 647817 
814133,1249405 955915 169285 1208146 813943 
815941,354294 1153394 1233131 603415 1089100 
816773,424554 594721 505857 515542 292694 
823799,151350 944871 626052 1150507 287280 
824282,623870 126123 1253209 459279 1075933 
830101,497498 1132966 654050 101639 879479 
832479,346677 1258328 180328 1164158 291730 
845675,224022 821557 882374 686274 681361 
849868,303636 492436 5554 1218578 559916 
852765,1006038 170092 649888 495214 1030862 
856455,259960 1203398 415723 390530 682165 
861941,724618 1251456 320356 1074887 497224 
862794,594721 505857 193751 292694 65093 
870167,1205334 977040 162041 685906 368880 
875920,443220 286133 800175 1084884 1070255 
876283,1292389 160389 436430 935741 71450 
889504,1071705 539410 936699 254280 935741 
892769,1260445 714226 440835 1283470 54448 
896256,73837 642104 677216 13651 1071705 
898966,657666 904086 163193 716347 1105531 
906224,727908 674981 170620 285306 307768 
907612,816064 291998 84497 61869 148974 
908616,1230662 231635 1109352 634180 867616 
910777,707036 472030 91388 1154586 1065435 
911609,459188 1154893 470306 139338 634202 
913221,443362 1077760 655523 657693 143863 
925320,409093 357216 448913 434795 612689 
933867,912011 726118 199064 719726 624822 
934551,1198078 708566 232891 467459 119365 
935383,1101364 810867 394942 955458 1084317 
937357,1042721 228904 294682 162521 661421 
940855,830237 371841 636039 1076959 1055351 
945142,1044535 520226 502708 610723 954066 
948308,622145 106853 645024 331160 1183656 
949398,1186276 594988 230594 126359 169417 
952512,1121165 1201092 680802 152605 1270860 
956417,525013 629222 160338 42094 287193 
956940,782652 426630 219977 1202155 161720 
957050,664603 402567 489846 1046306 874494 
960123,954066 918020 180308 906056 1234265 
964279,1110376 822592 1198161 1082394 543992 
969635,1095065 968927 170228 1185697 622946 
970740,867616 1200204 107353 854988 170422 
971166,716147 371584 450130 1076089 612167 
973040,1190113 950397 382415 676110 233297 
976764,583860 1067985 1101413 683769 905744 
977573,450497 938153 509110 379659 1272735 
979530,891619 232934 515542 491716 1105943 
981323,679644 89101 504878 565559 867231 
981649,424554 495090 496113 224022 381436 
984152,162416 361154 680701 1053317 156929 
984973,414491 416992 1040950 258733 1229506 
985792,465182 249029 456501 107380 623417 
985879,487352 83947 941239 604468 267384 
987517,859106 132155 468719 416639 228837 
992757,113800 223382 517902 836268 1068408 
998488,1231884 19130 287395 491105 449785 
1003777,963103 343626 731174 1141521 45083 
1005673,1104082 89120 1144892 1186276 854143 
1009080,202151 686366 1070170 842541 1121536 
1010728,145891 307462 557629 387900 158062 
1013571,294274 147293 808760 173843 1099750 
1015850,1169166 8718 303430 464475 712332 
1018282,1024893 1246577 808343 316114 906355 
1020298,1260445 484439 714226 434358 440835 
1027220,634113 1272473 639547 443362 343127 
1029019,1078080 59779 463230 1210884 290701 
1029098,417553 346385 400823 162592 676387 
1029721,368290 645901 287173 897799 1193281 
1034941,635598 193751 1158256 671920 63075 
1035737,639547 434775 1081446 103969 680971 
1036656,938470 412590 1191098 699547 63323 
1039036,910700 995023 907181 338882 1082022 
1039456,134609 489539 61856 19189 170785 
1042467,881952 378702 215297 846443 792863 
1042560,564227 394813 583227 109414 541560 
1045492,897081 367573 813419 97518 113800 
1050636,1253647 356659 346250 189627 1228905 
1050909,1198138 443270 414626 1124606 243388 
1059160,207829 850844 672132 417545 868151 
1060127,1121257 338390 1045148 180403 724618 
1061175,280364 1257155 194514 1137789 813412 
1061800,1174646 163199 616346 306898 658167 
1064443,657696 622492 887542 858806 85020 
1065591,1076240 1079336 881115 76714 1197134 
1072577,615788 107353 497719 1049574 170422 
1075540,633500 187080 654723 678794 911191 
1084376,557920 1281901 224925 619070 826381 
1087499,376013 184184 911129 1228874 270469 
1089997,1195905 1070446 806487 681034 944704 
1091626,1117752 821927 346496 792534 474996 
1091659,849451 88895 451336 205607 447431 
1093744,1070516 842638 1083602 852601 1001859 
1101060,271803 342881 546173 824166 1201091 
1104447,88512 222126 861093 193148 850844 
1105398,1111851 1075617 81954 625047 475520 
1105792,814834 346078 700538 105668 416162 
1106287,1192223 550423 917993 451871 555927 
1108616,205217 818860 357630 1171870 443426 
1111292,1275947 950587 818860 357630 205217 
1112652,641657 500747 476979 830256 1122974 
1117375,88512 844632 123173 139338 1260445 
1117923,465574 657666 800175 634839 1079414 
1132005,163219 1064255 897820 270393 353388 
1132634,1260445 1229579 608563 714226 204723 
1133566,97270 1040911 593698 428723 710034 
1135787,1187732 676991 269378 88758 379279 
1136370,451336 156938 283305 219996 205607 
1140304,826629 543199 845053 163271 1290374 
1142292,727860 1204294 840347 84561 878479 
1142520,522130 683097 1134622 222458 1129784 
1143326,1068994 14815 958256 1212729 1249064 
1144687,459652 839158 290845 1219397 357812 
1147645,515167 919410 382407 593922 408042 
1150118,811137 707101 591403 1133866 392090 
1151087,847874 655993 315277 1005693 377109 
1151936,891559 917174 974932 1087741 868387 
1152345,288483 1209715 1297810 1201368 1040900 
1160395,849518 1107779 639774 119637 1155514 
1165266,463859 224022 1068371 1181012 1227087 
1169787,722184 716422 1082779 570608 710161 
1170471,557069 240687 426137 368684 608780 
1170874,1227749 686723 391914 1227087 622145 
1173169,1298619 599455 465448 1089509 172785 
1174534,429722 709075 596794 1099228 1175129 
1176693,714746 1071705 259224 112183 539410 
1180070,94837 1104088 410331 819067 166757 
1180364,887542 507699 1186620 511037 884852 
1180952,942373 1053179 226562 454427 1260603 
1184759,1188739 1124613 1232445 634113 1165359 
1184951,873733 1188236 1074606 356476 363731 
1187208,90592 99995 241226 1058277 142761 
1194158,726799 815441 687132 21156 1136099 
1214905,525512 694358 945738 303129 245217 
1216575,1166057 488484 879596 357089 458531 
1224498,226497 524711 661665 287206 1049821 
1228074,301913 316114 674020 1246577 89192 
1229331,420138 97518 160479 1081666 1144906 
1235286,946783 879670 829863 933579 563119 
1237120,593922 515167 919410 722618 389915 
1245594,705982 792691 214349 371905 1076089 
1248399,196066 217870 891622 414727 74222 
1248695,350167 875166 1104370 396362 469768 
1252371,1110817 1111177 1118376 1044725 583177 
1258021,946048 74120 346726 686806 285306 
1267279,471456 910620 1169628 308533 99408 
1268502,290898 1258308 147801 311963 634534 
1270317,603422 591406 466355 16377 263101 
1270752,409119 557272 878202 419958 515541 
1279286,1053199 1134595 307574 169731 1158569 
1282927,920855 1111704 522357 1122004 343125 
1285751,22297 250186 1277823 359994 274648 
1291845,1205320 70842 1105828 1251157 1257922 
1299790,205661 686718 484906 290845 51904 
1301579,1253299 1050355 680441 97992 417614 
1316704,462938 686806 346612 1298997 1136377 
1317154,433240 1073869 414701 97343 844895 
1322331,716355 1044535 520226 852776 502708 
1322559,953105 1155510 81890 821557 651907 
1325271,504600 1202105 55432 836873 260166 
1327165,1197922 1121860 387494 353148 113678 
1329019,460386 876075 44844 683257 481970 
