playlist_id,track_ids
11065937,914721 2970806 1589484 2505515 2121348 
4743330,1789319 2104488 2218642 1897414 3169704 
221395,297503 2406767 2514842 2719191 418367 
10985037,3330056 379774 2249324 87417 126446 
3755267,2083565 3291169 3450097 2288608 3731326 
7440845,1111675 1788063 2665047 2504946 907283 
8426989,1913894 3124880 2012375 715066 2260623 
82847,3515869 3378906 2226159 1885609 1254465 
5963503,1079451 4864222 2185290 271083 647742 
7809227,2216740 45234 1403091 3682161 950945 
6544963,120903 233254 681034 862184 2394772 
10178374,2194761 2116849 424351 444435 1882174 
472200,3081026 2402544 1707918 3114710 2136835 
10688607,2765993 1713680 1563045 257969 3445040 
7541732,1075264 3235998 2478865 233142 3144211 
6751827,710665 2483920 1611640 2079434 1081426 
4192208,3231669 2679840 2009575 2763326 830174 
8830133,2783275 1349692 1656504 115228 537825 
11635785,1510424 4440440 3133738 375443 2991316 
4526137,201420 128150 2459856 2761077 3172791 
970740,3167821 3423162 3765592 1200959 1299019 
5879343,1210944 1244538 1871587 3053398 2289803 
5742191,2245140 1595222 1962827 265555 633371 
10356493,852845 3532357 2721283 2763387 2115571 
10061153,1415902 3477193 1093337 2534334 1703101 
7096673,2765993 1563045 1713680 1897135 3231669 
6890734,1292984 2983338 1939943 1680759 3077576 
4923978,1855649 3161615 1495449 952994 2014546 
3560810,1074412 3581982 714997 477429 1523214 
6646811,915407 2973297 2076422 2127080 1091856 
3827542,2251897 2478865 3235998 1785163 3550123 
3745410,2173297 709967 2778293 1891809 2818391 
3092546,2256906 1030808 1108190 3512367 3076342 
4160606,2991497 1201115 2978405 2269378 2012945 
7839970,682165 3738272 2209079 2825397 3783889 
4904789,1415903 3783889 682165 917111 464500 
7192530,615790 3607816 2646188 3182410 1554681 
108413,2380065 1549549 3290069 1289035 1525557 
10470643,2543799 1852291 1598402 1556659 355208 
6701679,1043650 2207920 3775376 911279 2952287 
4472293,3078145 1448070 1784052 3603202 1577185 
1366641,2828659 2078374 826176 3681399 2805494 
4107298,1124555 1768574 1053213 3515869 3775376 
8942905,575195 185651 3263477 846374 1447884 
7947658,3626362 824164 1474539 330859 274470 
8154951,3346647 2628153 462773 2443985 2252016 
816773,465197 1897135 2467163 3783889 1563045 
1322559,3020597 440504 3795748 1528628 1817875 
3706908,2843403 147758 245683 3452797 2828760 
3874174,3772577 1739003 1324832 3520097 1929011 
4059069,1918311 2895021 170846 2189584 1310789 
11513495,1563045 2765993 1713680 2471937 1046268 
3986647,1030808 2256906 1080646 1108190 3016065 
8764313,243218 2478865 3235998 3550123 2732418 
2971209,2982627 2010262 3261106 83121 906758 
6014433,2868737 71308 3765592 3444133 1768574 
5595040,3102273 813919 3775376 2428964 2207920 
8603774,2010262 83121 3261106 2982627 956879 
7873897,2232169 2278870 1598303 2103180 2954174 
2432287,2471937 830174 1747164 3007276 2719853 
5233602,42805 3583017 3829453 2759947 1767226 
8486347,1910013 497493 1607590 1448070 3550819 
4703236,1883488 3033490 953182 2610852 3012661 
4597972,4737039 2104389 1862554 1384942 2852425 
4242707,1325088 1291778 2374638 3357341 3824161 
3126872,1935863 210710 670593 3639000 2781973 
8150977,1559022 2306694 641568 164066 1438299 
4671336,506014 3000031 263046 2308055 3616837 
10978418,2842112 2008454 1726251 2009228 2234183 
5929816,1549549 3290069 1289035 3172791 1864916 
7417487,3309742 280890 2967212 3574295 2602703 
8591052,1563045 1713680 2765993 1234253 3231669 
5465206,868151 679715 3486777 1204822 329990 
8304869,446204 1099668 344000 3642547 1916878 
4122340,900681 1696859 2433491 3242407 1604514 
6447596,1993534 156112 1900950 3080659 3002219 
10836215,1644832 2829144 2784005 2169254 3801835 
3719936,2214905 2944025 1139120 3701548 3518801 
2065623,21156 1734420 143307 3165488 1626517 
8249664,1343363 2939516 2827699 2460502 1661301 
11139177,247770 15005 3147426 705815 1517520 
5598423,4899422 2214071 2583860 3625135 575691 
10985259,3709740 616834 1144906 448632 2015649 
7610669,3731326 309933 2322101 153324 1227698 
3242168,3783889 3391339 682165 1200959 1299019 
5448425,2214911 1088946 2015559 3171591 2610693 
4926159,2653967 3360385 3711538 1800918 260103 
10134627,3589233 2825397 1545392 3179277 810635 
1760933,220843 2515116 2954564 2021807 548500 
620237,2008442 682165 2209079 3738272 2123920 
10360102,2214856 3484347 1116218 3522793 687284 
3291754,537825 1656504 1809496 2239423 1351417 
5624403,3027682 2314796 662478 382174 424004 
5396367,1406613 3735174 356786 2810325 1824880 
11341158,2765993 1563045 1713680 889547 1884887 
5636293,3851443 698584 2711244 1187870 260103 
7778733,3210463 87720 2251897 3775376 911279 
10523578,2511556 2787315 3441981 1681710 2937675 
7312005,2442814 368318 1099672 1082356 1800624 
11558637,4765905 2795552 2063489 2601195 2883125 
642791,2390926 1954811 1093529 416152 3103959 
3158922,2986466 297515 719367 3771496 469756 
7743903,1084550 2594341 3235998 2478865 1978054 
5070166,1911261 495027 1337300 3349944 686683 
8025588,2594341 3798638 1911469 1341885 1567858 
8249259,722033 2552741 2645541 722514 2642679 
10245367,3666749 241227 2783115 1090373 2894928 
6322299,2216046 2442570 2307171 1887389 1775656 
4685793,94140 3037685 60491 325804 2016237 
8388312,2678754 1356208 3831317 1037579 2157188 
7829217,433660 1822081 887445 3129273 1251905 
229499,3252099 620027 1643627 622737 1046531 
26099,3327082 3056917 2432393 2273947 683230 
8586043,3054584 1090889 3210463 2847405 1932878 
8022816,1689801 2783115 1390807 3325205 3228348 
4910846,951097 3113074 3003445 2747302 288074 
4729704,3450796 3837751 1438299 1111065 497983 
4857405,3231669 3460931 3007276 2471937 2719853 
7541212,1807698 1338206 3117842 1767784 2891021 
8510376,98812 1614662 622488 1549400 2337896 
7554711,2759209 709895 48943 2841547 1315912 
3364360,1136360 171445 3637072 2608358 2789819 
7639982,1081701 908549 2183102 3500966 2800153 
8337913,2020208 3782999 3340752 1168184 4483838 
3521600,870186 2570491 2301529 1150747 1929135 
11274702,3171591 3003396 3477471 1160597 2237129 
7648896,3528409 2207065 1042548 920338 1394335 
8223391,1350353 2833703 1898526 1368045 3657822 
8586552,434407 3381031 2805291 2903804 1914410 
5458596,280492 2100411 2959360 797259 3242547 
3093913,355175 3372780 2834555 1446495 3592148 
6642467,2063659 648117 1201170 427217 397761 
8792773,1266382 3779363 280934 522340 1166047 
5525665,809091 2115571 2378120 389926 1831668 
8045268,171442 3783285 2651669 1558542 268524 
6341714,1160423 2713603 1057268 558601 3107013 
3951166,337353 2185590 2805470 862184 2412577 
10048843,119305 1742595 83121 3261106 67533 
8480058,3021373 498941 88454 424004 675046 
8494468,3066851 3008506 3115601 1351521 1753603 
8627369,817100 1738544 3797321 3299676 3330056 
6838505,2754228 1046268 2471937 830174 1747164 
95221,3391339 1234097 1881444 710844 1995245 
3307832,331200 192683 2525669 794725 2236425 
1330005,2224973 2248254 2130233 3834492 1689833 
4074017,1181160 2989716 2392245 1943664 2083565 
4909873,1292984 1939943 1680759 2983338 1997725 
100965,2560279 2115571 2371834 92596 60163 
3638136,662846 1409710 2897334 622110 471520 
302769,3626362 824164 1474539 330859 274470 
4318189,3518708 1415902 1654750 506188 2712260 
5986784,3261106 83121 201420 2836260 12616 
4813887,3450796 3837751 1905863 1618399 1070378 
5257246,1645604 3677105 542533 293425 2675894 
8727207,3014433 3262994 2027806 2403986 146495 
10293391,2148294 1866329 1090809 2815867 2783840 
6535385,3626524 1301377 1384826 200586 908409 
5539635,3169746 3102443 1523246 845480 1373314 
8267113,3787178 2945577 3711538 290925 1213272 
17136,518975 3877358 1447270 2457553 3587633 
6127544,3578067 1859605 3704713 3602824 1871380 
8542950,1756012 2988391 2715129 1832000 2008442 
7578244,2853521 3571309 2004587 2608364 4690378 
3092775,680842 1042548 1394335 475492 856130 
7445528,264211 1088946 3763363 3821743 715003 
10203268,1843142 2763326 2931301 3675716 2845181 
8407326,1614113 890314 2422901 324189 2478942 
6926802,2805470 2412577 1469914 2456298 1855650 
3210471,496476 2256906 1030808 2291469 1598427 
99608,1747164 830174 2719853 1046268 2471937 
4654378,1311435 2009513 184202 154235 1185658 
6284697,545960 2405619 1261192 1195540 2824864 
7654797,2297594 1856389 1046531 905852 3568378 
3175120,907283 2275118 1120104 1571831 1373873 
1237120,3277043 1874750 2637275 1093848 1590424 
4992377,3611428 2566586 1771434 2910237 2824133 
11567923,3260988 2923579 196633 951012 337353 
2825522,2765993 1713680 1563045 1447884 1437351 
7047552,1482828 2848941 3844129 2730872 847332 
6322279,641766 170840 2225808 716318 3367892 
10701030,225653 15181 3858570 1614133 1530780 
3718052,159981 93827 353329 2920783 543730 
3010951,1509765 2983153 2586461 2062322 2950492 
3298268,808769 3067264 2110888 3284122 888491 
11511853,3089424 3168292 2557661 3592106 904765 
11132162,3372780 355175 2938496 2732418 1470048 
1316704,3054584 1932878 382671 1613653 3595082 
8071471,2715129 1756012 464500 405885 3765592 
8289475,2668625 2016284 3026941 1474641 1587153 
8327408,2146654 2676086 291673 1790227 1277654 
3425837,1044720 3076214 2970493 163074 62755 
122539,674950 2376017 3500973 2719180 2273823 
3485083,1190551 822475 647924 2717071 2173606 
10808964,731766 389926 2891021 1831668 1249965 
10585603,1389330 2242611 3867355 1039201 3845127 
5591947,382671 3284202 1932878 1613653 3688749 
7075085,1420964 70886 1073547 2712708 2942274 
208633,2083473 3671696 2790156 1757030 2108379 
10884430,1707959 3209847 2050408 3391339 1164203 
6712708,593815 585027 1389330 2242611 1824263 
5548630,3299879 459618 874117 3156489 1831446 
8479915,2099147 1291193 2683131 2816088 1373267 
7541916,919576 917927 1201361 820382 661131 
3895464,2789185 1464760 1449321 612633 3551044 
7641288,3210463 3140184 846443 3802415 197939 
6992939,3361930 2788426 3592148 2949623 2788577 
7811127,1386266 1053213 1768574 1124555 3515869 
7709624,20162 1729652 2653504 3036436 1778565 
3412034,2122909 1213215 2856613 3237345 3307848 
5063302,1585096 3549444 3357341 2374638 2872998 
8657731,2895075 2780229 402643 2932411 3785263 
1075540,1659945 585027 2304660 593815 1769790 
6154149,1186190 3406636 2169121 696223 3289763 
2469861,133566 1258014 629151 800568 2210015 
8522392,797263 608339 3512219 2252529 2629850 
10500655,956879 2982627 2010262 83121 3261106 
8959590,500763 2368011 2285204 1081490 1605140 
5195699,3839407 1341343 1604092 1616043 2799400 
3913158,1057268 3373410 2487033 3107013 1289035 
8852004,2168358 2665275 872575 3753889 2515670 
577464,1747164 2719853 3007276 2471937 830174 
155151,1124555 1053213 1768574 247770 3515869 
10512400,1656504 1341097 2479384 3550758 4456687 
5202941,1232381 1517515 3550491 303222 2355684 
10241476,3261106 83121 60027 677240 364627 
4381991,2763326 3231669 2825397 1528628 1630914 
5921943,1523214 714997 3765592 2602353 477429 
7541798,421894 3745867 1006011 3356777 3451024 
6553236,3065052 731629 2876 2127224 2110279 
3064774,2521312 3007276 830174 1747164 2471937 
184872,840796 2195091 3373378 324994 2788000 
10989258,2582812 84086 551406 8671 2934302 
10839811,3026941 694763 2009627 1569671 2581313 
1577340,2674772 1710782 138078 2599875 3413323 
7423034,1916291 3032068 16336 3588711 1070378 
4761531,2491521 1558869 2803667 1385740 1256916 
6081419,343262 4399884 165801 3389104 1659523 
5332741,3133738 4440440 3067264 3157970 808769 
5813432,2805433 3423617 1812248 3746794 2466040 
1245594,2573229 2293450 3413675 3107004 2931434 
11450729,3526929 287201 2491457 2103180 2954174 
8412441,1912874 53040 1243637 1818522 3539197 
10660705,907283 2295002 3785266 3168702 3287340 
10595985,1934958 1265689 724607 3230210 2413794 
5939946,2584899 2607924 2566611 674187 2097978 
6424137,3669557 821528 570817 1832000 3012019 
3005086,1056031 3391339 2715129 2825397 3765592 
10216267,505789 62988 156112 1993534 3080659 
5973722,629144 3051656 1045017 2746140 2944851 
5144523,907283 1269242 2275118 1571831 2983153 
6616699,1925379 3564008 2610347 3360087 1935624 
5881475,3167821 3423162 3765592 464500 3166665 
1713955,2086711 3508413 1258034 2039596 1231043 
4329805,2833703 1350353 1549400 98812 2337896 
1689729,3626362 824164 1474539 330859 274470 
8913826,2763326 440504 2845181 1817875 1630914 
5130975,245412 2763326 2826238 820524 2665196 
10154315,3335776 2845703 1046531 2297594 1856389 
8139717,1053213 1768574 1124555 3515869 3775376 
4098713,256819 3119280 1673239 2742627 1748996 
10313138,3581982 1074412 2842670 93835 821071 
5433732,1044904 1082946 872832 209233 1991797 
5234120,2173665 3669279 1354846 2674772 2918420 
6900041,3765592 714997 3444133 2868737 464500 
3099269,1818569 1113171 203532 2965603 3780870 
3492054,3608078 687114 2839881 2825343 162417 
4067488,1929098 612843 2783373 2717136 3678526 
5500619,170161 1921926 1574520 1091082 4733001 
7968960,822398 3102273 3801298 71308 1188487 
5823281,3261106 83121 224607 2010262 2083692 
8166117,3825628 3750087 559989 329542 3724555 
6093188,2478865 3235998 1818799 3771562 2529923 
7699704,2316836 1349254 229668 70847 2236342 
5797466,698584 1187870 3851443 2711244 1558720 
409816,1340158 1643627 620027 2706744 622737 
8858586,1569420 2799549 2836260 12616 107446 
5866142,682165 2825397 2712377 2008442 3440755 
10041927,2973297 357664 135600 1735747 2715129 
5928090,1528628 3053530 1817875 2845181 89645 
7051489,2695959 2497393 1911261 465185 2493661 
4642424,3629186 1080776 906758 2798159 68405 
202938,2582812 1080900 1618399 16336 3588711 
4681809,2071740 2787106 281865 303587 603454 
6153488,12616 2836260 1569420 2799549 176811 
8439722,615793 3746765 3470391 2547531 2907237 
7324427,2672286 1600595 1605486 1177937 329990 
3219956,2251897 1348947 810838 3548018 3575766 
7310488,2226159 3378906 1338177 1254465 1885609 
10444912,1630914 89645 2931301 1997669 3795748 
10353492,2278870 2232169 1598303 1535613 953004 
10187786,2841445 659950 1047205 3854358 1526516 
11363253,1254465 1338177 1885609 2226159 3378906 
6307938,98812 1614662 622488 1549400 2337896 
5209552,841525 2607932 1580523 71340 2074525 
4359124,1571891 3578067 1700974 73283 3755251 
165862,3231669 2763326 950578 1747164 2471937 
4204991,634503 2224973 2216022 493828 2983153 
10102126,2372673 2265455 3002581 2696764 1096942 
10127617,1414457 2722097 3582951 724602 3863844 
4332734,1407548 710571 3073172 1689241 3024704 
925320,1978398 1452183 1188811 3891979 3017227 
6380041,3102273 1069547 3219124 335496 4866317 
13164,2251897 194600 810838 3575766 1348947 
144123,2226159 3378906 1254465 1338177 1885609 
3422421,907283 2491457 287201 2954174 2103180 
7559970,3688192 3054534 405885 3828446 849822 
8296441,2889704 2328579 1402406 2129573 3287416 
8324971,2909458 2821606 1907719 603510 3773373 
984152,3626362 824164 1474539 330859 274470 
8518257,170625 143871 2012437 2728171 3557782 
5527580,3126660 3349955 3693399 132199 206081 
7499591,3657822 3725346 2016237 2438154 1492863 
5260206,1258825 705815 195273 1517520 3000499 
8966299,2300706 2923995 3870324 2352015 1121219 
5338454,3824291 1945871 2698263 2293396 1202169 
10338967,3003396 2237129 2015559 2610693 66103 
8922884,2805290 3745867 421894 3350585 820573 
6455457,444435 1882174 2833181 2097922 845108 
10985815,3876951 2169254 3801835 2829144 2741789 
11617593,1630914 3053530 1997669 3675716 2845181 
1170874,1378550 3339658 1624956 2841430 3792990 
110156,3765592 2868737 3444133 2825397 465197 
4838439,883229 1939301 2731176 2147931 2746430 
4206718,3629186 1080776 2798159 68405 3357341 
11686665,1263557 664654 3755398 2983164 2907237 
5319566,2825397 1630914 2845181 2679840 3795748 
8802385,67533 463561 811122 2103535 1260111 
10774429,2042091 4685601 2799261 461498 625975 
6882432,1340324 1502241 2277431 3044776 864314 
1180070,3646525 3626642 1208195 2876299 2065032 
4161393,1292747 133566 1258014 3389166 2030483 
7541327,2251897 2952287 3775376 2207920 911279 
8052303,1269247 3702593 1948871 3604186 397224 
6303590,2880772 3779484 1589081 2225630 438319 
8935431,648117 397761 427217 1853295 3360073 
6564292,1776788 2967714 3409772 3642580 3845049 
8020477,820524 2665196 1817875 681271 3795748 
5275664,463561 811122 67533 1075111 1260111 
517922,257718 662641 3119392 2782213 3785891 
4335519,1234253 1043650 2765993 1563045 1713680 
11682355,2920517 427695 2822941 2425330 2924245 
3779335,937462 3242947 723412 1905895 2261351 
11508437,820620 1321456 3542334 3568402 1134067 
6330529,2765993 1713680 1563045 2271077 3231669 
8271737,1616681 3669557 685129 1049812 1505991 
7676655,3470350 2882303 2770411 2697312 3715624 
1330976,2083565 2464176 3284552 3502746 2608947 
11038331,2608358 3342838 2730896 621684 1991926 
6470035,196607 3641110 867857 2825397 2458643 
11060900,2290002 2158568 475411 727440 2003484 
7293183,682165 2712377 2008442 2209079 3440755 
6309148,331688 130827 3016593 2639633 1681306 
2996298,4414033 1573251 3557484 313507 1281245 
7689260,663613 2471489 193143 171388 3792671 
5436584,2621119 1767132 3429274 1326091 3215041 
5428285,2009846 3567570 3170415 320204 485571 
6101732,2956087 83121 3261106 2460527 2967871 
8423292,1616871 2789819 2730896 2434335 2608358 
710678,1043650 2207920 911279 2952287 3775376 
8645856,2004059 2244463 1314198 1881195 1401831 
6152226,3231669 2763326 2931301 2845181 2103553 
10102009,1074412 3581982 1195540 147752 2842670 
5745680,13450 1100037 2848018 3551584 1234253 
6946280,3226541 1681306 3067331 3763280 3342494 
8746742,3210463 1523202 1708490 1428519 1943634 
6086258,842353 1818298 1163582 3430063 1359346 
11719970,852716 3779426 1494887 518865 1812232 
8180806,3704156 1954830 1998487 2949623 2788577 
10134280,2730916 1039316 1074579 3375402 1310789 
4095815,1505991 570817 338615 1616681 1049812 
5239867,2246094 3390042 1410795 382174 675046 
10315980,585027 593815 887594 107446 1569420 
3236978,1082375 3006103 1102446 1052611 2214578 
4592785,2844315 2349016 2926939 2189931 42789 
7815341,3459300 2672286 654450 1605486 1177937 
11368585,2842670 1336495 465197 3581982 1074412 
4237429,417625 1984662 2044169 149767 2726715 
7186651,2425610 3444133 1249965 1831668 2891021 
6380381,3589233 1680320 1299019 1200959 2115571 
3515719,71308 2308055 263046 3765592 2868737 
7006084,3409019 2923047 1994478 2582983 1095130 
70547,3554932 288039 1258825 1517520 646455 
4283198,2308055 2805323 506014 889547 1447884 
4897029,3785263 2780229 402643 2932411 2895075 
1787635,3765592 2763326 3831119 2015382 2935771 
7231915,3550123 180962 940299 243218 2134698 
4701867,3783889 1200959 3167821 3423162 1710162 
2034832,1234253 3231669 2754228 2308055 1747164 
8916179,634503 3624273 950310 1249046 1139120 
6530001,1710782 2674772 138078 2599875 2918420 
4653085,209196 88564 3040801 303600 1947464 
4182189,3235998 2478865 3550123 2477460 243218 
6748806,543519 2464217 3054584 1269242 382671 
4146095,257588 153435 2412497 2405619 1156359 
3090311,1165898 2012375 3124880 715066 2063659 
2902628,2938077 1061395 2824933 1088972 329542 
10021300,264211 3821743 1082966 1547985 3102443 
658471,1255905 1524257 1929098 2783373 612843 
3312850,1904865 3849013 106504 3207268 2454365 
2958441,3102273 2764271 2145382 509308 3477254 
6979584,1545855 463414 3866144 1105778 2697144 
7633839,1080646 2805433 1108190 1030808 2256906 
5253149,2149194 3841975 1232003 585027 593815 
4849059,1067436 3053398 3284202 2764088 3091465 
757267,315980 1796561 3646256 89093 144278 
49457,289129 2484707 3542444 1234253 3375402 
4495573,2119070 3765592 1756012 464500 2715129 
3211523,2248254 2130233 3834492 73909 2161454 
5657950,2242611 2985809 3284122 443309 3871987 
5897972,710206 1767659 2730530 3784216 3877381 
11239053,729625 1116907 900527 2789896 1842747 
10861314,2360948 4603 2959123 2732766 1254164 
2995117,1700748 2093363 3554741 221724 429024 
7171398,2850091 1948917 2752761 2843403 147758 
6644421,2195091 3373378 1730784 1233124 3046043 
10619356,3782516 2656907 2271416 2050408 972425 
7916652,1171839 4873233 2750929 869796 719498 
7234898,1523214 2783015 2139897 1332680 60517 
6529396,1105850 3237345 2856613 2122909 1213215 
11567668,1056031 1932878 1613653 382671 2127224 
5761137,2681380 3548018 1885609 1338177 3575766 
14097,690536 279781 2875489 2289884 1668440 
24088,1539357 1689335 2644788 897771 898412 
4196311,87767 719799 1670042 4866317 2471793 
6643475,2825397 3231669 3765592 1563045 1713680 
5112028,3196289 683581 2280222 553594 448822 
3262592,1214849 88454 287201 2103180 2954174 
7432632,2553725 2959360 408068 1606741 1112156 
8945781,194600 810838 3548018 1348947 3575766 
7534223,1368045 2008333 3361580 2833703 1350353 
10636234,714997 465197 3765592 1336495 1791420 
2234594,2825397 1269244 1928782 2308873 497003 
3371402,1157460 245412 1897135 4881002 2824133 
10760989,2768463 184181 18996 1865343 1338026 
8207357,2860090 3870192 2065874 908505 2771772 
4982151,3877358 1447270 518975 2457553 1700748 
6760191,714997 3391339 1056031 3209847 1707959 
574987,2491523 567422 2619282 3012771 2384577 
11125981,3472187 1707603 1160725 1611903 1189522 
5086277,2288608 3502746 266958 1652866 3539243 
10953600,433647 3735179 313762 2140231 3172804 
5359285,3364869 63128 2809264 2176499 3497327 
4308838,729625 900527 2789896 1842747 603454 
7602635,3792747 2960649 3881189 427215 2579539 
8861247,1030808 2256906 1080646 2479269 1108068 
10293973,608431 1082964 1910059 2008189 370012 
2277883,1688864 674575 3703315 700235 2083669 
8467732,71446 2548132 3664804 1253233 234836 
11285763,2083742 2004980 1665243 1587149 163181 
2949573,3496783 1390793 1284727 1400063 80670 
4552016,409599 2759217 3784214 1210495 2783982 
5497745,1850479 2931215 454294 2357675 2016484 
5319123,3533742 3647749 433616 2717004 3605806 
10255968,1124555 1053213 1768574 3515869 813919 
8025670,2965667 3611723 3558231 3451044 1714869 
7528384,3340925 1517020 3221333 3667554 2590331 
6096521,2471793 1069547 2586475 2664431 3102273 
5073956,2179258 2008442 2712377 1553958 287186 
6264193,1155144 2279586 1193555 2213769 1224775 
10447820,1570952 962912 2709648 2967212 2933818 
4888075,2825397 714997 3166665 3423162 3167821 
6106692,650667 2975676 1495449 2774300 361143 
10913081,2805291 2677660 434407 3203885 3261306 
4285592,3171591 2237129 66103 2774371 2610693 
3086419,3831317 1037579 52959 1741958 3795791 
10870348,662463 83121 3261106 119305 1742595 
3142673,3185630 3411425 346243 1035294 3450866 
7102572,3439494 4541411 1659523 3389104 1193325 
11025226,1945831 1409710 662846 3313881 1283838 
75157,82868 3690587 2817805 3621721 1389330 
1165266,3231669 2719853 3007276 2471937 1747164 
4855116,3867355 3202623 3835941 3335772 2136267 
10019455,2185590 680842 856130 633794 1410241 
5625269,698584 1187870 2711244 3851443 1234253 
7377117,3245390 1229845 2726383 2744692 1337323 
5403070,1322014 1993938 3102328 1617261 2581009 
5050320,1571831 907283 1611640 710665 1081426 
3149940,2246278 1764811 1563309 2051421 2810299 
7541773,1389330 2242611 166957 210749 3124880 
2797431,195273 1258825 3554932 3147426 1112454 
11521292,2494480 2034805 1585938 2213733 2868444 
76983,820507 2110918 482391 3853840 1162873 
10280489,2083742 93320 730458 2247399 1900735 
10863968,844718 1822244 1104370 1498988 1367305 
5324374,68405 2798159 3629186 1080776 2954564 
8958900,1254465 1885609 3378906 1338177 2226159 
3504908,1751699 2902912 701922 170791 2809387 
4205949,2581319 2808035 2792757 1772597 2130233 
150880,2273837 3333561 543730 2920783 3450608 
10903495,1043650 3102273 3775376 911279 2952287 
11182587,2147951 861093 1756846 2824933 1088972 
11302659,424004 675046 382174 88454 498941 
10298177,440504 89645 1997669 3675716 2931301 
105214,2374638 2103600 3824161 3549444 2872998 
4719113,2825397 2337372 1752207 1493798 1984887 
738598,1415903 2806076 2830645 1111182 2853247 
10126733,666299 3137627 465036 82112 1495449 
3140831,3871987 2805497 2853150 1569420 2799549 
238751,3795748 3053530 2845181 1528628 3675716 
3793858,1596617 1935656 3464055 1603085 2009159 
6528390,3610919 2843492 166957 210749 3292688 
6867129,2917584 2857582 830243 470015 2064277 
1710429,287951 2944851 2958826 1547179 2455531 
6076980,1388798 731254 2926939 3554932 195273 
260567,3568378 1046531 1856389 2297594 905852 
5220159,844543 3376641 1529002 283645 873543 
10327021,3821743 2679991 1547985 3102443 810439 
7541236,2103553 681271 89645 1817875 3053530 
8633542,1415902 2534334 1703101 1835084 1093337 
3632326,1414457 859095 2901698 353360 2722097 
6360747,3290069 1549549 1321358 1216799 3133738 
8655949,88566 3068574 441896 2072350 1591855 
2962399,243218 3235998 2478865 3550123 2477460 
11473979,1234253 1187870 3851443 698584 2711244 
118729,1213773 1871094 2427508 1054307 1227151 
10048806,2892596 3637580 429355 3054294 3324554 
82848,3791011 1123973 715559 1936005 833722 
5451048,2967707 2601195 1818682 2844315 1887519 
10141252,3562303 612635 3319202 2813407 1857215 
6041171,905746 3482003 1851217 1741965 943836 
4033938,1955136 879546 918038 3636918 2657511 
2853985,1688652 3124586 1372434 3746618 2496452 
4997928,2216022 2424552 686911 3211082 2599925 
3163279,2086935 3566671 3148486 3161438 3831662 
1105398,3785696 1897135 1997669 1630914 2845181 
7872998,2213456 3126084 1156133 1613960 2450257 
11524456,919627 1874821 792090 1358723 2553755 
2831641,512356 3841287 2760060 3007592 170877 
4314207,2748784 450180 3516733 2644895 681361 
3397295,3518261 2386884 162943 1229612 465275 
5929441,1438299 2761077 2459856 2214826 128150 
11198477,3626362 824164 1474539 330859 274470 
3130049,3179277 810635 1545392 1942776 2458643 
11647265,2289004 1178680 607816 3309392 3792671 
8529285,1788000 49947 1445497 222444 2794815 
624675,1120425 3413323 1043193 4483838 2020208 
