playlist_id,track_ids
7809227,517373 2848941 92170 163048 1482828 
6544963,680842 337353 862184 2185590 1410241 
10178374,3464028 3704223 1990916 2133211 3881192 
472200,3323012 689324 3081026 1707918 1796561 
10688607,700536 2234870 1744466 287886 830174 
7541732,1090795 603454 1842747 1438071 2206593 
6751827,1081426 47580 190539 2643080 1710892 
4192208,1711336 3231669 3664185 3445040 1373267 
8830133,4562677 853822 1349692 3220702 2783275 
11635785,1510424 2514811 3715163 4440440 3133738 
4526137,3646644 201420 1972975 496847 1295848 
970740,2825397 3167821 3423162 405885 2484707 
5879343,1871587 1210944 1244538 3284202 1067436 
5742191,2245140 2674772 633371 2759209 265555 
10356493,263046 2883169 2458643 2779654 3179277 
10061153,3477193 3315454 2566586 1771434 2986466 
7096673,1897135 2467163 2316840 2041031 1348630 
6890734,1680759 1292984 1939943 2983338 2946100 
4923978,1796561 3065052 2016186 2876 1816121 
3560810,1074412 3581982 112184 2484707 714997 
6646811,2973297 2891177 1091856 915407 1065045 
3827542,2251897 138855 180962 1945890 2478865 
3745410,3772070 410452 964433 2173297 2637825 
3092546,1707918 2610347 3506962 3564008 3360087 
4160606,956879 2442437 345031 633371 3254734 
7839970,2825397 3030940 2872948 682165 1681726 
4904789,405885 2715129 2119070 3542492 1826696 
7192530,1261192 1743102 545960 1563309 169283 
108413,3299723 2825346 1738326 1111810 2994852 
10470643,1852291 2236425 2543799 3242991 2302277 
6701679,3775376 2952287 911279 1563052 2207920 
4472293,3603202 1820641 554032 1577185 87336 
1366641,2435484 2697007 3362164 1569671 2958826 
4107298,406822 331609 3515869 1124555 247770 
8942905,341599 1801352 1790347 1563214 2271077 
7947658,135930 3870456 667962 4881002 3783889 
8154951,680083 676946 1991009 93827 2717071 
816773,2825397 2467163 1897135 465197 3210463 
1322559,1553958 3532600 3715626 3117143 2331109 
3706908,680842 3452797 147758 2843403 3477193 
3874174,1739003 1929011 3772577 538311 2659782 
4059069,3542444 3302422 1234253 2109868 2160627 
11513495,263046 2883169 2221948 575195 1486353 
3986647,1796561 315980 689324 3323012 3081026 
8764313,2478865 940299 1945890 243218 3235998 
2971209,2010262 3261106 83121 3782473 2982627 
6014433,1386266 3515869 247770 406822 1124555 
5595040,2207920 2952287 1043650 3775376 1563052 
8603774,3261106 2010262 83121 2982627 2817847 
7873897,1522745 1598303 907283 641650 287201 
2432287,3534040 1679328 344709 1884887 470063 
5233602,2739998 683581 2536536 1444202 1139169 
8486347,2475661 3427000 1607590 1345084 417482 
4703236,2170311 2752761 1081408 1206210 2850091 
4597972,475492 427667 2824933 1088972 2147951 
4242707,2104674 2372673 3002581 2696764 2580878 
3126872,2581319 634503 2792757 3331123 1675995 
8150977,2306694 1559022 1388798 161656 50710 
4671336,3788774 3000031 506014 2752955 2805323 
10978418,1088537 1507353 2050408 1550140 2186089 
5929816,3752887 2734974 2754843 2967307 1525557 
7417487,2967212 2933818 2709648 1762406 1439512 
8591052,1157460 506014 2805323 2308055 2328263 
5465206,1600595 1234097 710844 329990 1177937 
8304869,2293450 577222 3356824 1099668 3642547 
4122340,2768037 1410241 633794 478483 2467790 
6447596,1904865 106504 2454365 3207268 3870463 
10836215,3831318 3020597 881801 1234148 180404 
3719936,2214905 3701548 3249383 1441211 1772597 
2065623,3426348 3032011 186164 2608245 372376 
8249664,680842 1981778 1343363 633794 1410241 
11139177,331609 15005 149000 1768574 1124555 
5598423,3319202 21356 474959 612635 454294 
10985259,2301983 2856613 1213215 2890769 1038237 
7610669,2610271 415686 289298 2236414 309933 
3242168,2825397 3391339 3783889 1200959 3589233 
5448425,2214911 810439 3821743 1547985 3102443 
4926159,2083287 868788 1200650 3711538 3360385 
10134627,3589233 2825397 3391339 2458643 1545392 
1760933,1738326 3299723 2825346 1111810 580664 
620237,2008442 2553688 867355 3615514 2209079 
10360102,1042991 2839234 1321346 3013780 3850694 
3291754,1735834 857649 2819549 3357258 2384356 
5624403,2652474 498941 1088938 133074 88454 
5396367,2674099 3266467 1741958 3831317 3175191 
11341158,2009575 1920328 453359 516218 1486353 
5636293,260103 2175424 2711244 1187870 1558720 
7778733,3054584 3210463 87720 2251897 1157460 
10523578,3604095 1414457 2794491 859095 1789938 
7312005,2841550 1082356 3451044 3558231 1714869 
11558637,2063489 2795552 3518803 4765905 3038088 
642791,277302 2659142 1990006 2460511 486519 
3158922,2952287 2207920 3775376 911279 1563052 
7743903,2251897 2855868 1887605 1869667 1978054 
5070166,2454843 2432393 3327082 2881081 3659280 
8025588,197939 810838 375801 3575766 1785163 
8249259,1996934 2981487 722514 722033 2810299 
10245367,2894928 1139596 2396565 3666749 241227 
6322299,2825397 1486353 2276032 1447884 2907515 
4685793,1492863 705665 3126463 445531 2026811 
8388312,1356208 2678754 3064946 3787178 2816201 
7829217,3360087 3506962 2610347 1925379 3564008 
229499,3866162 1258825 1160158 3669692 3189307 
26099,2454843 194600 138855 686465 842262 
8586043,3210463 3054584 1090889 2983153 2847405 
8022816,2894928 1139596 2396565 1745229 241227 
4910846,3323012 689324 3114646 1381604 3564008 
4729704,956879 2442437 3837751 3450796 2582812 
4857405,1373267 2041031 3126914 2683131 2167507 
7541212,2499777 2294023 288081 3641110 1338206 
8510376,3057545 677974 2134814 2716750 1474830 
7554711,265555 2759209 48943 709895 2221277 
3364360,1962827 194600 175359 2849360 3261106 
7639982,1585096 2798159 1193303 2183102 1382538 
8337913,3340752 2274027 3782999 4483838 1168184 
3521600,1210495 3784214 2570491 870186 99871 
11274702,1470048 3322141 232069 171442 3493388 
7648896,475492 680842 2582812 1559022 2306694 
8223391,3302422 3542444 2109868 1067985 2160627 
8586552,3526800 3203885 1188202 1335882 1499107 
5458596,280492 875544 96574 2563465 62755 
3093913,2834555 1153628 3002219 849825 1356576 
6642467,427217 2063659 1201170 648117 397761 
8792773,2185590 862184 337353 3364395 3278186 
5525665,809091 3700757 2378120 1807698 2779654 
8045268,2303250 449669 346504 3493388 3287413 
6341714,686465 842262 2046649 2328432 354316 
3951166,680842 2185590 862184 337353 2805470 
10048843,345031 633371 843559 1826701 169396 
8480058,1563309 1435225 2947303 2642679 676462 
8494468,2742123 2371714 2208087 1237702 2679485 
8627369,677466 2879189 1102165 1464760 2882298 
6838505,2521312 950578 1145913 878417 453359 
95221,1074412 3581982 1177937 710844 1605486 
3307832,1852291 2302277 3242991 331200 2236425 
1330005,2224973 2248254 2130233 3834492 2161454 
4074017,170785 609535 3655574 2083565 289298 
4909873,2946100 1292984 1680759 2983338 2447242 
100965,405885 3765592 2825397 3167821 3423162 
3638136,3030940 2872948 682165 2214905 2764036 
302769,1598839 1389825 170754 2313914 232069 
4318189,873543 1529002 2463335 3376641 959826 
5986784,285239 585027 2832691 1560676 2580068 
4813887,1341741 580664 3032068 1080900 1905863 
5257246,836652 2599925 2151410 2729231 719738 
8727207,3231199 3474963 972425 2050408 3014433 
10293391,1887683 2881368 1866329 1010720 3875973 
6535385,3626524 1068371 170785 1136596 2261275 
5539635,2214911 2748784 450180 1768854 432112 
8267113,2175424 260103 3787178 3064946 3711538 
17136,3587633 2457553 2023986 518975 1616538 
6127544,2926939 731254 1388798 1275920 2224973 
8542950,621364 3542492 405885 1756012 3487022 
7578244,3716466 2853521 1217248 662637 3517195 
3092775,475492 680842 1394335 856130 1042548 
7445528,1876893 2190582 449669 2303250 346504 
10203268,3554741 429024 221724 1843142 3340872 
8407326,1139596 2396565 2894928 241227 3666749 
6926802,568352 680842 2185590 337353 862184 
3210471,2917818 1025827 525456 243683 1030808 
99608,2786698 1920328 846374 2999747 3119288 
4654378,2868737 3389835 3292688 2285993 3771949 
6284697,1261192 545960 1743102 2405619 1195540 
7654797,3669771 272623 861804 548398 387941 
3175120,543519 47580 3295761 1088475 710665 
1237120,2845703 3335776 3515104 726036 3412274 
4992377,3054584 3210463 2251897 1157460 2207920 
11567923,680842 951012 3134016 3260988 1476786 
2825522,1189239 1824364 2719853 185651 1364193 
7047552,847332 517373 2848941 163048 3844129 
6322279,1570952 2053567 2586478 962912 2599863 
10701030,535586 225653 15181 3858570 1614133 
3718052,676946 2717071 1991009 647924 680083 
3010951,2983153 3542492 2216022 3351957 1509765 
3298268,2459856 2761077 128150 3056035 956879 
11511853,2009513 154235 1311435 2803831 2214826 
11132162,680842 1470048 475492 2938496 2477460 
1316704,3785266 1932878 2268251 382671 1613653 
8071471,405885 2825397 3542492 2983153 56963 
8289475,2668625 397375 3114611 134800 205614 
8327408,3711538 1241644 500046 3689789 1476700 
3425837,1294106 206750 3800393 858614 2854658 
122539,2376017 634157 674950 3500973 2305730 
3485083,2807614 2051269 415719 2757475 822475 
10808964,2891021 1249965 389926 522211 731766 
10585603,2985809 2242611 2304660 2913021 1659945 
5591947,2251897 1563052 1043650 3775376 2207920 
7075085,3032011 3426348 1824320 245401 583265 
208633,2790156 3668086 3233968 3874676 2206593 
10884430,1707959 3209847 2050408 2783895 3520082 
6712708,2985809 2304660 2913021 2242611 1659945 
5548630,3299879 2664944 2611272 458584 459618 
8479915,2099147 3874676 2083473 603454 3679128 
7541916,82130 263769 1175043 434092 2074502 
3895464,2879189 2789185 1464760 1102165 2882298 
7641288,3785266 1943634 1428519 2213487 2985778 
6992939,1998487 3236338 1689797 2188169 2479079 
7811127,1386266 406822 1053213 3515869 331609 
7709624,1873678 2104674 2953950 3769279 2872998 
3412034,2890769 1213215 2856613 2301983 1038237 
5063302,962857 3500966 2800153 199165 1193303 
8657731,3711538 3134016 3260988 1476786 951012 
1075540,2913021 1389330 1659945 2304660 2242611 
6154149,856848 3056242 483109 1844972 2142213 
2469861,482103 695698 232314 632423 210808 
8522392,3512219 797263 608339 2506965 1708490 
10500655,956879 2442437 2982627 3261106 2010262 
8959590,3588711 1618399 16336 1070378 3032068 
5195699,3364395 1275133 3278186 2456298 1118441 
3913158,475492 2582812 3409019 1994478 2923047 
8852004,2665275 3007591 2168358 2905822 2651891 
577464,2484707 112184 714997 500882 3313055 
155151,621364 1053213 1124555 1768574 3515869 
10512400,3357258 1735834 2864231 857649 1253826 
5202941,2110279 2782864 3065052 1796561 2876 
10241476,83121 3261106 2010262 2442437 956879 
4381991,1201092 2665196 3876951 1550195 1553958 
5921943,2484707 112184 714997 1523214 3520082 
7541798,3103230 3356777 1006011 550604 508027 
6553236,3065052 3481351 2127224 731629 1796561 
3064774,3065019 810635 1545392 1807698 2779654 
184872,2982627 2706779 1691152 2898221 2804256 
10989258,2582812 475492 3470884 2934302 661694 
10839811,2944851 2958826 2697007 629144 2581313 
1577340,2674772 3413323 1120425 2135904 1710782 
7423034,2994852 1618399 1341741 3833025 1916291 
4761531,2933377 2684850 852810 3288485 2277774 
6081419,2190591 1667174 1848247 2640428 525049 
5332741,956879 2442437 2514811 3172791 3133738 
5813432,3506962 3564008 2610347 1925379 3283871 
1245594,2293450 577222 2582824 3107004 2455531 
11450729,2493755 2147991 897830 2783309 2295002 
8412441,3711538 3107123 15306 2175424 260103 
10660705,3785266 170741 3287340 1269242 621364 
10595985,3107123 3230210 904153 2019404 724607 
5939946,1364193 678305 257969 3795367 2556963 
6424137,821528 1832000 3840920 3021373 1503917 
3005086,2825397 714997 112184 2484707 405885 
10216267,680842 220001 156112 3080659 3870463 
5973722,2958826 2944851 2435484 1547179 355170 
5144523,621364 1269242 543519 3785266 1691152 
6616699,3506962 3360087 3564008 1925379 2610347 
5881475,465197 2825397 405885 112184 714997 
1713955,2956690 2364508 3319202 21356 3056984 
4329805,2752955 2805323 2328263 3616837 2308055 
1689729,1598839 1389825 3845387 1787183 170754 
8913826,2134814 377148 2873439 1727171 713134 
5130975,3210463 3054584 245412 1702823 3688749 
10154315,1258825 2286953 3011927 1112454 288039 
8139717,3054584 3210463 247770 331609 1768574 
4098713,16336 1070378 1916291 580664 1618399 
10313138,3581982 1074412 1414457 3520082 464500 
5433732,662463 872832 209233 1044904 3219142 
5234120,2674772 1354846 2173665 3669279 2135904 
6900041,3765592 2825397 405885 112184 714997 
3099269,3780870 1964820 2192310 203532 883301 
3492054,2246094 3390042 3290716 1401831 2958826 
4067488,1327416 3782516 2581009 3102328 856024 
5500619,1177937 1605486 1204822 329990 710844 
7968960,1388798 489457 3801298 363843 71308 
5823281,1171451 3261106 2010262 83121 224607 
8166117,680842 920338 856130 1042548 1394335 
6093188,138855 2251897 2938496 2478865 243218 
7699704,293751 1675975 1227151 2015196 807395 
5797466,157612 2711244 3349774 1187870 698584 
409816,867857 1338206 3641110 159953 2575840 
8858586,2823953 2215495 2750752 329601 89090 
5866142,2825397 2712377 2008442 2119070 2872948 
10041927,2715129 2119070 405885 2973297 1756012 
5928090,2169254 3352141 2924186 2103553 1474830 
7051489,2454843 98954 3746467 236691 2432393 
4642424,2953950 2872998 1382538 2798159 3500966 
202938,2582812 475492 1070378 3588711 3833025 
4681809,3464374 997416 1407548 1689241 3024704 
6153488,1494923 2823953 285239 2750752 3390813 
8439722,3746765 2907237 899193 3470391 2827960 
7324427,515540 1177937 1234097 1881444 1600595 
3219956,2251897 2849360 175359 1348947 1986571 
7310488,3054584 3210463 2849360 175359 2226159 
10444912,567422 2273170 2842361 3831318 2498203 
10353492,641650 2881408 2232169 897830 2493755 
10187786,1101344 3844129 92170 847332 1482828 
11363253,3378906 2592810 1338177 1691362 1254465 
6307938,229033 2873439 1847882 2179258 1735196 
5209552,2133211 1580523 71340 841525 2607932 
4359124,2853521 1571891 73283 3703769 2004587 
165862,1234148 2491523 1742602 2082672 2834132 
4204991,634503 2224973 621364 2216022 1269242 
10102126,2104674 2724292 2696764 2265455 2372673 
10127617,1414457 859095 2974829 2722097 1739287 
4332734,680279 710571 3464374 3073172 1407548 
925320,492226 1735196 713134 1474830 1707628 
6380041,2145382 692947 3102273 331609 1124555 
13164,194600 138855 2251897 1962827 810838 
144123,1338177 3378906 1254465 1629247 2592810 
3422421,2686375 306786 1505999 907283 2943892 
7559970,3210463 3054584 1291630 3785266 3000031 
8296441,1402406 2889704 440142 196032 3578026 
8324971,1428519 1943634 2985778 2213487 3554491 
984152,3783889 135930 2610593 1068533 3870456 
8518257,2974829 707867 2330181 3408749 3573356 
5527580,2479079 1685689 1954830 1463452 2949623 
7499591,3542444 2160627 2109868 1067985 3302422 
5260206,3669771 861804 272623 3216752 1768574 
8966299,1163582 2352015 3164067 830263 1800755 
5338454,1905895 1616871 1463003 3184879 2869787 
10338967,2651855 1218441 2567481 612430 382006 
8922884,1006011 2744174 1986888 3451024 3103230 
6455457,485944 198002 3704223 2905435 1280737 
10985815,1935621 1550195 3660785 2842361 3831318 
11617593,3675716 2924186 2931301 2845181 2610018 
1170874,1378550 1386266 1624956 1897135 2467163 
110156,2825397 405885 2602353 112184 2484707 
4838439,2588746 3604095 1414457 353360 3489165 
4206718,1081701 3522958 1382538 159966 2183102 
11686665,3262994 3014433 2827960 2907237 615793 
5319566,2825397 2937064 205584 3513997 94083 
8802385,346447 67533 811122 463561 1924343 
10774429,1769790 89090 830205 2231097 2750752 
6882432,3452797 862184 337353 2185590 680842 
1180070,3626642 3494733 3646525 2932988 470500 
4161393,632423 210808 232314 695698 482103 
7541327,3054584 3210463 1043650 911279 1563052 
8052303,1218441 382006 612430 2651855 1077859 
6303590,2249254 15114 2985809 1659945 1389330 
8935431,1853295 648117 427217 397761 3360073 
6564292,1776788 621364 1681780 2496471 911279 
8020477,2825397 1702823 3688749 301852 3513997 
5275664,1075111 67533 1924343 346447 1826701 
517922,2343013 3422090 1084549 3550263 500686 
4335519,112184 714997 2484707 1563052 2952287 
11682355,2920517 1269242 2822941 427695 2652259 
3779335,184733 2871 2245140 3031475 3763280 
11508437,662463 820620 67533 1075111 1826701 
6330529,861804 3669771 272623 3085352 1327233 
8271737,1616681 1882623 276240 3570494 2185391 
7676655,810635 2458643 1942776 1807698 1545392 
1330976,2844315 2926939 731254 2016855 2224973 
11038331,1616871 84887 661804 410232 2981414 
6470035,867857 1338206 3641110 2825397 196607 
11060900,2784089 650700 4863974 848178 236620 
7293183,2712377 2008442 2825397 2261219 2872948 
6309148,3016593 1681306 130827 3159765 1068371 
2996298,2813083 3557484 1281245 2063857 2015284 
7689260,2050271 2225942 2757350 663613 3481397 
5436584,2297594 661139 387941 901989 2903586 
5428285,726853 2199955 2141284 1241644 320204 
6101732,3261106 83121 2010262 2293453 2956087 
8423292,194600 2226159 1338177 1885609 1254465 
710678,2207920 3775376 911279 1043650 1563052 
8645856,512964 2582824 3107004 2455531 1401831 
6152226,1530472 1495398 830174 2816088 2167507 
10102009,3581982 1074412 147752 1195540 2548132 
5745680,13450 724614 1100037 911279 1563052 
6946280,3763280 1681306 3016593 147269 3067331 
8746742,1157460 1386266 3054584 3210463 2016855 
6086258,3016593 1681306 245412 3763280 1359346 
11719970,3102164 1444202 137945 1935536 1139169 
8180806,1446495 355175 443259 1508816 2802992 
10134280,714997 112184 2484707 3065019 1234253 
4095815,1616681 276240 1188579 3739171 3664896 
5239867,2246094 3390042 3290716 675046 88454 
10315980,2231097 585027 1390638 1569420 4685601 
3236978,1570952 2586478 962912 2053567 2599863 
4592785,2926939 2844315 2189931 1242584 3372551 
7815341,1234097 710844 329990 2672286 1177937 
11368585,465197 1336495 714997 2484707 112184 
4237429,171442 268524 1082476 2190582 1876893 
7186651,714997 112184 2484707 2825397 3423162 
6380381,1942776 2458643 1807698 2779654 3179277 
3515719,71308 2883169 263046 3616837 506014 
7006084,3409019 2923047 1994478 1095130 196032 
70547,15136 288039 1258825 705815 3554932 
4283198,506014 2308055 2752955 2328263 3616837 
4897029,1476786 3134016 3260988 951012 1470048 
1787635,263046 2883169 3765592 3032397 2498203 
7231915,1689797 410840 3158981 2623440 2134698 
4701867,2602353 3391339 2825397 1200959 3589233 
2034832,2308055 2328263 3616837 506014 2805323 
8916179,634503 2581319 1139120 3851946 2275469 
6530001,2674772 2135904 1710782 1871587 1244538 
4653085,2566352 2815754 677106 1218315 2234834 
4182189,2289355 2477460 1945890 1075264 243218 
6748806,3785266 2983153 621364 543519 3287340 
4146095,147752 1195540 1261192 1743102 545960 
3090311,648117 1842828 1364806 2063659 1201170 
2902628,2147951 1088972 427667 2824933 680842 
10021300,3287413 2190582 1193299 3752712 2655526 
658471,1590312 2953443 3711267 2857092 2783373 
3312850,3711538 2454365 3207268 106504 1904865 
2958441,2764271 2145382 3065019 3711538 3871557 
6979584,2146022 3471314 205584 2924186 2931301 
7633839,1707918 1080646 3281268 2256906 1108190 
5253149,401515 2149194 3841975 329601 1901288 
4849059,3053398 1067436 3284202 3443797 1871587 
757267,23822 2981507 3007448 2575063 2209461 
49457,2484707 714997 2109868 2160627 1067985 
4495573,2825397 2119070 405885 3616384 3103272 
3211523,731254 2926939 1136596 2130233 3834492 
5657950,2242611 2985809 2853150 3871987 3284122 
5897972,1999456 2674798 60286 1738326 3299723 
11239053,3671696 160004 1438071 3679128 2789896 
10861314,194600 1084550 2594341 375801 810838 
2995117,2093363 1700748 429024 3554741 221724 
7171398,147758 2843403 497618 3472319 2850091 
6644421,2582812 475492 2442437 956879 3031475 
10619356,972425 501606 3167821 3423162 291800 
7916652,475492 680842 1654876 3577498 1602498 
7234898,1523214 714997 2484707 112184 2139897 
6529396,3237345 2266779 1654927 822358 2813205 
11567668,3785266 1056031 2983153 1691152 382671 
5761137,3378906 2592810 1338177 2226159 1629247 
14097,3433127 324976 1189522 950368 1295586 
24088,3000031 3788774 2868737 245412 2883169 
4196311,2145382 692947 3102273 2790228 1531131 
6643475,2825397 1942776 3179277 1807698 2458643 
5112028,2392060 409599 2937678 3340948 683581 
3262592,2518438 1373125 674217 3139845 1183656 
7432632,280492 3450125 1781985 3440632 3145228 
8945781,194600 1690721 2594341 197939 3575766 
7534223,3076508 710571 3464374 997416 1689241 
10636234,2484707 112184 714997 465197 3203871 
2234594,2825397 3540066 2491523 3865665 3471314 
3371402,1157460 245412 2467163 1897135 2139769 
10760989,1121112 1166261 429024 3554741 221724 
8207357,1528208 2008458 2523299 2782404 3655574 
4982151,3587633 3138171 518975 2023986 2457553 
6760191,465197 714997 112184 2484707 2825397 
574987,3660785 2273170 3532600 3569434 377148 
11125981,3472187 1373078 1295586 3433127 1306046 
5086277,3502746 2042335 2288608 266958 160398 
10953600,2983338 2447242 1292984 1680759 1939943 
5359285,1223921 907544 1987941 2136608 2176499 
4308838,603454 1842747 2083473 729625 3874676 
7602635,3142324 543527 1420964 1681980 1751631 
8861247,1707918 2403241 1080646 2256906 3281268 
10293973,861804 3669771 272623 3012561 1046531 
2277883,1120425 3413323 2674772 12344 2260613 
8467732,1410795 1700871 1252565 2548132 540358 
11285763,245401 1587149 1751631 2004980 2950899 
2949573,80670 1400063 1390793 3496783 1284727 
4552016,409599 2392060 2937678 3784214 1210495 
5497745,2863952 3787178 3064946 1356208 2678754 
5319123,3526800 3203885 1188202 1532712 1335882 
10255968,149000 406822 15005 247770 1124555 
8025670,2868855 2841550 2184632 2442814 699662 
7528384,633500 3603078 2684850 2965779 2072605 
6096521,3102273 692947 2145382 1388798 2790228 
5073956,875597 73219 159953 2498203 3674369 
6264193,3704223 2133211 3263728 1828282 54487 
10447820,2709648 2933818 2967212 1570952 2053567 
4888075,2825397 112184 2484707 714997 3391339 
6106692,3726001 2575063 2209461 3007448 87143 
10913081,3526800 3203885 1188202 1335882 1499107 
4285592,1218441 1077859 2567481 273811 1792004 
3086419,52959 3175191 1741958 1037579 3831317 
10870348,662463 1962827 3837751 3450796 3144248 
3142673,1227151 2015196 601330 2236342 229668 
7102572,1667174 1848247 2301529 1204860 1929135 
11025226,2209409 1409710 2978448 662846 1945831 
75157,2242611 1389330 1659945 2304660 2985809 
1165266,1884887 1258747 1326147 1437351 264241 
4855116,2062308 2889704 3578026 440142 2834813 
10019455,680842 1117745 962857 3549444 1080776 
5625269,698584 1187870 157612 1558720 3851443 
7377117,2739998 1065291 683581 550648 1139169 
5403070,3782516 3102328 1327416 2581009 1322014 
5050320,621364 543519 2983153 2268251 382671 
3149940,1563309 2051421 722514 676462 2645541 
7541773,1659945 2304660 1389330 2985809 2913021 
2797431,3554932 3866162 288039 3147426 109213 
11521292,2817767 3866162 1517520 3554932 195273 
76983,1232003 1272420 2550726 2016283 370302 
10280489,93320 2363848 1852147 3113091 2337876 
10863968,1006011 3103230 1986888 550604 2744174 
5324374,2183102 2798159 962857 1081701 3522958 
8958900,3378906 1885609 1629247 2226159 1691362 
3504908,1081408 2850091 2752761 1948917 1206210 
4205949,3834492 2130233 2248254 2161454 3331123 
150880,2920783 3333561 3303575 2273837 3450608 
10903495,3102273 692947 911279 1043650 2207920 
11182587,2147951 2824933 1088972 427667 680842 
11302659,2471907 3550081 424004 1088938 88454 
10298177,2842361 133630 180404 1764414 2944822 
105214,3549444 108032 1605510 3500966 908549 
4719113,2825397 151738 3126914 195594 1767784 
738598,2050408 543519 71393 1415903 2806076 
10126733,2110279 2782864 1796561 3065052 2127224 
3140831,3390813 2823953 2836260 1769790 89090 
238751,443166 2169254 2078799 1707628 3088066 
3793858,1994478 1095130 2923047 3409019 2607844 
6528390,474986 2843492 3102277 2610618 391936 
6867129,1372574 3737314 2917584 106474 2857582 
1710429,355170 2724365 2944851 3051656 2365296 
6076980,2926939 731254 3515869 406822 1768574 
260567,3883180 901989 2903586 905852 2952998 
5220159,1771434 3315454 2566586 2986466 2674908 
10327021,268524 2190582 2651669 1796102 3783285 
7541236,1234148 133630 3471314 492226 2556604 
8633542,2316840 1771434 2566586 2986466 3315454 
3632326,1414457 3604095 353360 859095 1480004 
6360747,3290069 1298051 3130062 3362185 1549549 
8655949,2724365 1547179 629144 2994193 1045017 
2962399,243218 3235998 940299 2732418 2289355 
11473979,1470048 3616837 506014 2805323 2308055 
118729,1651080 110343 1213773 1871094 3357324 
10048806,2892596 409599 2392060 2937678 429355 
82848,3526800 3203885 1188202 1335882 1499107 
5451048,2844315 2083565 3655574 1887519 2935712 
10141252,3319202 454294 612635 474959 3147433 
6041171,2268251 1613653 382671 3443797 1067436 
4033938,676946 2717071 353329 2699441 2722967 
2853985,1981778 891552 1836130 281211 1654876 
4997928,2216022 3299879 3542492 1525549 686911 
3163279,567903 972425 2830645 1415903 146495 
1105398,1897135 2467163 1517520 109213 288039 
7872998,2450257 1613960 3299723 1111810 2825346 
11524456,3288485 341202 3502134 2364387 919627 
2831641,3363067 2418325 1811999 461498 438319 
4314207,1790440 3105256 1581748 1142714 450180 
3397295,3798543 2013379 1549315 1306573 1190551 
5929441,1298051 1525557 3290069 1549549 3362185 
11198477,3783889 135930 3870456 4881002 667962 
3130049,1338206 867857 3641110 2779654 3179277 
11647265,685275 999638 2826756 290898 1137779 
8529285,194600 2251897 1616871 3054584 3210463 
624675,1824704 861308 3413323 1120425 2009311 
8378286,2827960 3746765 3470391 899193 2907237 
3592179,2685390 1685664 180404 2353030 2578891 
4844876,331609 15005 406822 149000 3515869 
